WONumber,BuildingNum,AptNum,JobStatus,Category,CallDate,StartDate,SchedDate,BatchID,BatchDate,CompleteDate,Employee,BriefDesc,Quantity,Code,FullDesc,UnitPrice,PayAmt,woBatchOccuredDate,PostedMonth,WODetailRowID,Date1,Date2
503604,4107,,"Work Completed","Supplies","2024-09-13 12:54:59",,"2024-09-13 12:54:00",1600032403,"2024-09-25 14:03:14","2024-09-18 20:11:00",,"4107- BLDG- SUPPLIES 09.13.24                ",0,,":Tax Amount",0,0,"2024-09-25 00:00:00","2024-09",978675,"2024-03-22 00:00:00","2024-11-22 00:00:00"
504048,1881,"BLDG","Work Completed","Supplies","2024-09-19 15:26:57",,"2024-09-19 15:26:00",1600032403,"2024-09-25 14:03:14","2024-09-23 20:44:00",,"1881-BLDG-SUPPLIES 09/19                     ",0,,":Tax Amount",0,0,"2024-09-25 00:00:00","2024-09",978690,"2024-03-22 00:00:00","2024-11-22 00:00:00"
503132,1182,"BLDG","Work Completed","APH-Plumbing","2024-09-10 08:06:57",,"2024-09-10 08:06:00",1600032404,"2024-09-25 14:07:15","2024-09-10 11:19:00",,"1182-BLDG-WATERMAIN                          ",0,,":Tax Amount",0,0,"2024-09-25 00:00:00","2024-09",978711,"2024-03-22 00:00:00","2024-11-22 00:00:00"
502074,1004,"5E","Work Completed","Repairs","2024-08-27 11:04:39",,"2024-09-26 11:04:00",1600032436,"2024-10-04 12:14:14","2024-09-26 16:21:00",,"1004-5E-FIRE RAPIR PAINT JOB                 ",0,,":Tax Amount",0,0,"2024-09-30 00:00:00","2024-09",979792,"2024-03-22 00:00:00","2024-11-22 00:00:00"
500024,1006,"5F","Work Completed","Repairs","2024-07-31 14:22:37",,"2024-09-10 15:59:00",1600032436,"2024-10-04 12:14:14","2024-09-10 16:53:00",,"1006 - 5F - Apt repairs 7-31-24              ",1,002             ,"ADD'L WORK NEEDED",375,375,"2024-09-30 00:00:00","2024-09",979594,"2024-03-22 00:00:00","2024-11-22 00:00:00"
502523,3524,"4B","Work Completed","Repairs","2024-09-03 10:08:08",,"2024-09-24 10:08:00",1600032436,"2024-10-04 12:14:14","2024-09-24 18:06:00",,"3524-4B-REPAIR                               ",1,002             ,"ADD'L WORK NEEDED",749,749,"2024-09-30 00:00:00","2024-09",979614,"2024-03-22 00:00:00","2024-11-22 00:00:00"
501574,1702,"1B","Work Completed","Repairs","2024-08-20 12:22:04",,"2024-09-05 12:22:00",1600032436,"2024-10-04 12:14:14","2024-09-05 14:17:00",,"1702-1B-3 YEAR PAINT                         ",0,,":Tax Amount",0,0,"2024-09-30 00:00:00","2024-09",979781,"2024-03-22 00:00:00","2024-11-22 00:00:00"
501369,1097,"ST1","Work Completed","Repairs","2024-08-16 12:18:18",,"2024-09-24 12:18:00",1600032436,"2024-10-04 12:14:14","2024-09-24 16:29:00",,"1097-ST1-REPAIR                              ",1,"svc             ","SERVICE TO BE RENDERED-CARPENTRY",10305,10305,"2024-09-30 00:00:00","2024-09",979591,"2024-03-22 00:00:00","2024-11-22 00:00:00"
502843,1910,"1-1A","Work Completed","Repairs","2024-09-05 12:09:13",,"2024-09-12 14:03:00",1600032436,"2024-10-04 12:14:14","2024-09-12 17:20:00",,"1910-1A-Post plumbing shower body            ",0,,":Tax Amount",0,0,"2024-09-30 00:00:00","2024-09",979800,"2024-03-22 00:00:00","2024-11-22 00:00:00"
501685,3533,"5D","Work Completed","Repairs","2024-08-21 12:50:41",,"2024-09-16 12:50:00",1600032436,"2024-10-04 12:14:14","2024-09-16 12:30:00",,"3533-5D-3 YEAR PAINT                         ",5,805             ,"Two coats are required, per room",150,750,"2024-09-30 00:00:00","2024-09",975763,"2024-03-22 00:00:00","2024-11-22 00:00:00"
501685,3533,"5D","Work Completed","Repairs","2024-08-21 12:50:41",,"2024-09-16 12:50:00",1600032436,"2024-10-04 12:14:14","2024-09-16 12:30:00",,"3533-5D-3 YEAR PAINT                         ",5,801             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with white (#160) paint.  (hallway/bathroom/kitchen/bedroom/living room)",325,1625,"2024-09-30 00:00:00","2024-09",975762,"2024-03-22 00:00:00","2024-11-22 00:00:00"
501633,1860,"1861-1A","Work Completed","Repairs","2024-08-21 10:08:11",,"2024-09-10 10:08:00",1600032436,"2024-10-04 12:14:14","2024-09-10 17:13:00",,"1861-1A-BATHROOM AND KITCHEN                 ",96,115             ,"SQFT   Remove the old tile from the kitchen, resecure the underlayment & install new LVT tiles",10.5,1008,"2024-09-30 00:00:00","2024-09",975727,"2024-03-22 00:00:00","2024-11-22 00:00:00"
501633,1860,"1861-1A","Work Completed","Repairs","2024-08-21 10:08:11",,"2024-09-10 10:08:00",1600032436,"2024-10-04 12:14:14","2024-09-10 17:13:00",,"1861-1A-BATHROOM AND KITCHEN                 ",96,100             ,"SQFT   Demo the kitchen floor.",3.65,350.4,"2024-09-30 00:00:00","2024-09",975726,"2024-03-22 00:00:00","2024-11-22 00:00:00"
501633,1860,"1861-1A","Work Completed","Repairs","2024-08-21 10:08:11",,"2024-09-10 10:08:00",1600032436,"2024-10-04 12:14:14","2024-09-10 17:13:00",,"1861-1A-BATHROOM AND KITCHEN                 ",1,002             ,"ADD'L WORK NEEDED",1396,1396,"2024-09-30 00:00:00","2024-09",979601,"2024-03-22 00:00:00","2024-11-22 00:00:00"
503295,3520,"2G","Work Completed","Repairs","2024-09-11 10:16:13",,"2024-09-23 11:53:00",1600032436,"2024-10-04 12:14:14","2024-09-23 17:55:00",,"3520-2G-court sipulation                     ",1,002             ,"ADD'L WORK NEEDED",1263.1,1263.1,"2024-09-30 00:00:00","2024-09",979609,"2024-03-22 00:00:00","2024-11-22 00:00:00"
494472,616,"637-2C","Work Completed","Repairs","2024-05-21 10:39:31",,"2024-09-26 10:39:00",1600032436,"2024-10-04 12:14:14","2024-09-26 18:19:00",,"637-2C- 3 YEAR PAINT                         ",1,002             ,"ADD'L WORK NEEDED",250,250,"2024-09-30 00:00:00","2024-09",979618,"2024-03-22 00:00:00","2024-11-22 00:00:00"
503436,616,"637-3H","Work Completed","Repairs","2024-09-12 10:51:44",,"2024-09-26 10:51:00",1600032436,"2024-10-04 12:14:14","2024-09-26 17:59:00",,"637-3H 3-YEAR PAINT                          ",1,002             ,"ADD'L WORK NEEDED",175,175,"2024-09-30 00:00:00","2024-09",979611,"2024-03-22 00:00:00","2024-11-22 00:00:00"
501089,7001,304,"Work Completed","Repairs","2024-08-14 12:55:03",,"2024-09-03 12:55:00",1600032436,"2024-10-04 12:14:14","2024-09-03 16:08:00",,"7001-304-3 YEAR PAINT                        ",1,,"CREDIT",-475,-475,"2024-09-30 00:00:00","2024-09",979584,"2024-03-22 00:00:00","2024-11-22 00:00:00"
503436,616,"637-3H","Work Completed","Repairs","2024-09-12 10:51:44",,"2024-09-26 10:51:00",1600032436,"2024-10-04 12:14:14","2024-09-26 17:59:00",,"637-3H 3-YEAR PAINT                          ",1,,"CREDIT",-950,-950,"2024-09-30 00:00:00","2024-09",979612,"2024-03-22 00:00:00","2024-11-22 00:00:00"
504306,2042,1,"Work Completed","Repairs","2024-09-24 12:00:14",,"2024-09-25 13:06:00",1600032436,"2024-10-04 12:14:14","2024-09-25 18:03:00",,"2042 - 1 - CS Repair - Kit Sink-Cab          ",1,120             ,"Demo the kitchen cabinets",385,385,"2024-09-30 00:00:00","2024-09",978463,"2024-03-22 00:00:00","2024-11-22 00:00:00"
501633,1860,"1861-1A","Work Completed","Repairs","2024-08-21 10:08:11",,"2024-09-10 10:08:00",1600032436,"2024-10-04 12:14:14","2024-09-10 17:13:00",,"1861-1A-BATHROOM AND KITCHEN                 ",0,,":Tax Amount",0,0,"2024-09-30 00:00:00","2024-09",979785,"2024-03-22 00:00:00","2024-11-22 00:00:00"
501633,1860,"1861-1A","Work Completed","Repairs","2024-08-21 10:08:11",,"2024-09-10 10:08:00",1600032436,"2024-10-04 12:14:14","2024-09-10 17:13:00",,"1861-1A-BATHROOM AND KITCHEN                 ",1,290             ,"Regrout & recaulk bathtub tile area",215,215,"2024-09-30 00:00:00","2024-09",975729,"2024-03-22 00:00:00","2024-11-22 00:00:00"
501633,1860,"1861-1A","Work Completed","Repairs","2024-08-21 10:08:11",,"2024-09-10 10:08:00",1600032436,"2024-10-04 12:14:14","2024-09-10 17:13:00",,"1861-1A-BATHROOM AND KITCHEN                 ",1,280             ,"Scrape, plaster, paint the complete bathroom",180,180,"2024-09-30 00:00:00","2024-09",975725,"2024-03-22 00:00:00","2024-11-22 00:00:00"
501633,1860,"1861-1A","Work Completed","Repairs","2024-08-21 10:08:11",,"2024-09-10 10:08:00",1600032436,"2024-10-04 12:14:14","2024-09-10 17:13:00",,"1861-1A-BATHROOM AND KITCHEN                 ",1,"50-02300        ","Tile, Soap Dish Shower",14.78,14.78,"2024-09-30 00:00:00","2024-09",975731,"2024-03-22 00:00:00","2024-11-22 00:00:00"
501562,1101,"1101-6C","Work Completed","Repairs","2024-08-20 11:37:00",,"2024-09-04 11:37:00",1600032436,"2024-10-04 12:14:14","2024-09-04 14:42:00",,"1101-6C-3 YEAR PAINT                         ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,"2024-09-30 00:00:00","2024-09",975616,"2024-03-22 00:00:00","2024-11-22 00:00:00"
501562,1101,"1101-6C","Work Completed","Repairs","2024-08-20 11:37:00",,"2024-09-04 11:37:00",1600032436,"2024-10-04 12:14:14","2024-09-04 14:42:00",,"1101-6C-3 YEAR PAINT                         ",10,930             ,"SQFT    Skimcoat the ceilings in living room",3,30,"2024-09-30 00:00:00","2024-09",975617,"2024-03-22 00:00:00","2024-11-22 00:00:00"
501554,1881,"A","Work Completed","Repairs","2024-08-20 10:51:05",,"2024-09-03 10:51:00",1600032436,"2024-10-04 12:14:14","2024-09-03 16:46:00",,"1881-A-BEDROOM WINDOW FRAME C/S              ",5,,"DEMO TOP WINDOW RETURN",3.65,18.25,"2024-09-30 00:00:00","2024-09",975601,"2024-03-22 00:00:00","2024-11-22 00:00:00"
501554,1881,"A","Work Completed","Repairs","2024-08-20 10:51:05",,"2024-09-03 10:51:00",1600032436,"2024-10-04 12:14:14","2024-09-03 16:46:00",,"1881-A-BEDROOM WINDOW FRAME C/S              ",1,,"APPLY WATER PROOF SEALANT",75,75,"2024-09-30 00:00:00","2024-09",975604,"2024-03-22 00:00:00","2024-11-22 00:00:00"
501554,1881,"A","Work Completed","Repairs","2024-08-20 10:51:05",,"2024-09-03 10:51:00",1600032436,"2024-10-04 12:14:14","2024-09-03 16:46:00",,"1881-A-BEDROOM WINDOW FRAME C/S              ",6,,"APPLY 6 MIL POLY",1.2,7.2,"2024-09-30 00:00:00","2024-09",975605,"2024-03-22 00:00:00","2024-11-22 00:00:00"
499521,1006,"5J","Work Completed","Repairs","2024-07-25 07:24:48",,"2024-09-20 17:02:00",1600032436,"2024-10-04 12:14:14","2024-09-20 12:16:00",,"1006 - 5J - KITCHEN PAINT JOB                ",0,,":Tax Amount",0,0,"2024-09-30 00:00:00","2024-09",979765,"2024-03-22 00:00:00","2024-11-22 00:00:00"
502968,1028,"5G","Work Completed","Repairs","2024-09-06 12:06:02",,"2024-09-16 14:17:00",1600032436,"2024-10-04 12:14:14","2024-09-16 12:46:00",,"1028-5G REPAIRS                              ",0,,":Tax Amount",0,0,"2024-09-30 00:00:00","2024-09",979801,"2024-03-22 00:00:00","2024-11-22 00:00:00"
502757,1059,"1-4C","Work Completed","Repairs","2024-09-05 09:50:06",,"2024-09-12 09:50:00",1600032436,"2024-10-04 12:14:14","2024-09-12 16:43:00",,"1059-1-4C-LIVING RM REPAIR                   ",0,,":Tax Amount",0,0,"2024-09-30 00:00:00","2024-09",979798,"2024-03-22 00:00:00","2024-11-22 00:00:00"
503195,1004,"3A","Work Completed","Repairs","2024-09-10 11:43:58",,"2024-09-23 11:43:00",1600032436,"2024-10-04 12:14:14","2024-09-23 11:43:00",,"1004-3A-C-S DOOR-WALL PAINT                  ",0,,":Tax Amount",0,0,"2024-09-30 00:00:00","2024-09",979802,"2024-03-22 00:00:00","2024-11-22 00:00:00"
501554,1881,"A","Work Completed","Repairs","2024-08-20 10:51:05",,"2024-09-03 10:51:00",1600032436,"2024-10-04 12:14:14","2024-09-03 16:46:00",,"1881-A-BEDROOM WINDOW FRAME C/S              ",1,,"TOP BEDROOM WINDOW RETURN",0,0,"2024-09-30 00:00:00","2024-09",975600,"2024-03-22 00:00:00","2024-11-22 00:00:00"
502757,1059,"1-4C","Work Completed","Repairs","2024-09-05 09:50:06",,"2024-09-12 09:50:00",1600032436,"2024-10-04 12:14:14","2024-09-12 16:43:00",,"1059-1-4C-LIVING RM REPAIR                   ",1,002             ,"ADD'L WORK NEEDED",252,252,"2024-09-30 00:00:00","2024-09",979592,"2024-03-22 00:00:00","2024-11-22 00:00:00"
503600,1053,"4A","Work Completed","Repairs","2024-09-13 12:46:11",,"2024-09-19 11:01:00",1600032436,"2024-10-04 12:14:14","2024-09-19 13:11:00",,"1053 - 4A - Post-Plbg Bathroom               ",0,,":Tax Amount",0,0,"2024-09-30 00:00:00","2024-09",979806,"2024-03-22 00:00:00","2024-11-22 00:00:00"
501545,1711,"2D","Work Completed","Repairs","2024-08-20 10:31:54",,"2024-09-10 12:41:00",1600032436,"2024-10-04 12:14:14","2024-09-10 16:49:00",,"1711-2D-unit repairs-8-20-24                 ",1,290             ,"Regrout & recaulk bathtub tile area",215,215,"2024-09-30 00:00:00","2024-09",975587,"2024-03-22 00:00:00","2024-11-22 00:00:00"
501554,1881,"A","Work Completed","Repairs","2024-08-20 10:51:05",,"2024-09-03 10:51:00",1600032436,"2024-10-04 12:14:14","2024-09-03 16:46:00",,"1881-A-BEDROOM WINDOW FRAME C/S              ",3,,"INSULATION",3,9,"2024-09-30 00:00:00","2024-09",975609,"2024-03-22 00:00:00","2024-11-22 00:00:00"
501554,1881,"A","Work Completed","Repairs","2024-08-20 10:51:05",,"2024-09-03 10:51:00",1600032436,"2024-10-04 12:14:14","2024-09-03 16:46:00",,"1881-A-BEDROOM WINDOW FRAME C/S              ",3,,"APPLY 2ND LAYER 6MIL POLY",1.2,3.6,"2024-09-30 00:00:00","2024-09",975610,"2024-03-22 00:00:00","2024-11-22 00:00:00"
501554,1881,"A","Work Completed","Repairs","2024-08-20 10:51:05",,"2024-09-03 10:51:00",1600032436,"2024-10-04 12:14:14","2024-09-03 16:46:00",,"1881-A-BEDROOM WINDOW FRAME C/S              ",5,,"REPAIR USING WATER PROOF SHEET ROCK",5.75,28.75,"2024-09-30 00:00:00","2024-09",975611,"2024-03-22 00:00:00","2024-11-22 00:00:00"
501554,1881,"A","Work Completed","Repairs","2024-08-20 10:51:05",,"2024-09-03 10:51:00",1600032436,"2024-10-04 12:14:14","2024-09-03 16:46:00",,"1881-A-BEDROOM WINDOW FRAME C/S              ",1,,"PRIME WINDOW RETURNS",50,50,"2024-09-30 00:00:00","2024-09",975612,"2024-03-22 00:00:00","2024-11-22 00:00:00"
501554,1881,"A","Work Completed","Repairs","2024-08-20 10:51:05",,"2024-09-03 10:51:00",1600032436,"2024-10-04 12:14:14","2024-09-03 16:46:00",,"1881-A-BEDROOM WINDOW FRAME C/S              ",15,,"SKIM COAT SIDE RETURNS",3,45,"2024-09-30 00:00:00","2024-09",975613,"2024-03-22 00:00:00","2024-11-22 00:00:00"
501545,1711,"2D","Work Completed","Repairs","2024-08-20 10:31:54",,"2024-09-10 12:41:00",1600032436,"2024-10-04 12:14:14","2024-09-10 16:49:00",,"1711-2D-unit repairs-8-20-24                 ",6,263             ,"SQFT   Repair the ceramic tile wall in the bathroom and install with wonderboard and 4x4 white wall tiles",29.4,176.4,"2024-09-30 00:00:00","2024-09",975589,"2024-03-22 00:00:00","2024-11-22 00:00:00"
501554,1881,"A","Work Completed","Repairs","2024-08-20 10:51:05",,"2024-09-03 10:51:00",1600032436,"2024-10-04 12:14:14","2024-09-03 16:46:00",,"1881-A-BEDROOM WINDOW FRAME C/S              ",0,,":Tax Amount",0,0,"2024-09-30 00:00:00","2024-09",979779,"2024-03-22 00:00:00","2024-11-22 00:00:00"
504274,1440,"BLDG","Work Completed","Supplies","2024-09-24 10:00:27",,"2024-09-25 20:26:31",1600032438,"2024-10-04 12:17:23","2024-09-25 20:25:00",,"1440-bldg-janitorial-9-24                    ",0,,":Tax Amount",0,0,"2024-09-30 00:00:00","2024-09",979821,"2024-03-22 00:00:00","2024-11-22 00:00:00"
504274,1440,"BLDG","Work Completed","Supplies","2024-09-24 10:00:27",,"2024-09-25 20:26:31",1600032438,"2024-10-04 12:17:23","2024-09-25 20:25:00",,"1440-bldg-janitorial-9-24                    ",4,"40-04551        ","Deodorant, Lavender (5-gal containers)",43.9,175.6,"2024-09-30 00:00:00","2024-09",978446,"2024-03-22 00:00:00","2024-11-22 00:00:00"
504274,1440,"BLDG","Work Completed","Supplies","2024-09-24 10:00:27",,"2024-09-25 20:26:31",1600032438,"2024-10-04 12:17:23","2024-09-25 20:25:00",,"1440-bldg-janitorial-9-24                    ",1,"del             ","DELIVERY CHARGE",30,30,"2024-09-30 00:00:00","2024-09",978765,"2024-03-22 00:00:00","2024-11-22 00:00:00"
504423,4082,,"Work Completed","Supplies","2024-09-25 12:39:26",,"2024-09-25 12:39:00",1600032438,"2024-10-04 12:17:23","2024-09-27 08:53:00",,"4082-BLDG-HINGES                             ",0,,":Tax Amount",0,0,"2024-09-30 00:00:00","2024-09",979823,"2024-03-22 00:00:00","2024-11-22 00:00:00"
504339,1026,"BLDG","Work Completed","Supplies","2024-09-24 15:11:59",,"2024-09-24 15:12:00",1600032438,"2024-10-04 12:17:23","2024-09-26 16:13:00",,"1026-BLDG SUPPLIES                           ",0,,":Tax Amount",0,0,"2024-09-30 00:00:00","2024-09",979822,"2024-03-22 00:00:00","2024-11-22 00:00:00"
504450,1024,"BLDG","Work Completed","Supplies","2024-09-25 15:23:00",,"2024-09-25 15:23:00",1600032438,"2024-10-04 12:17:23","2024-09-26 16:10:00",,"1024-BLDG-SUPPLIES                           ",0,,":Tax Amount",0,0,"2024-09-30 00:00:00","2024-09",979824,"2024-03-22 00:00:00","2024-11-22 00:00:00"
502728,4116,,"Work Completed","Supplies","2024-09-04 17:20:20",,"2024-09-04 17:20:00",1600032438,"2024-10-04 12:17:23","2024-09-27 08:51:00",,"4116- BLDG- SUPPLIES                         ",0,,":Tax Amount",0,0,"2024-09-30 00:00:00","2024-09",979812,"2024-03-22 00:00:00","2024-11-22 00:00:00"
499686,4116,"7G","Work Completed","Supplies","2024-07-26 09:30:34",,"2024-09-25 19:42:54",1600032438,"2024-10-04 12:17:23","2024-09-24 19:42:00",,"4116-7G-COUNTERTOP                           ",0,,":Tax Amount",0,0,"2024-09-30 00:00:00","2024-09",979807,"2024-03-22 00:00:00","2024-11-22 00:00:00"
498242,3548,"BLDG","Work Completed","Repairs","2024-07-09 16:18:59",,"2024-07-09 16:18:00",1600032491,"2024-10-15 15:24:24","2024-09-10 16:02:00",,"3548-HALLWAY POST FIRE REPAIR                ",1,"svc             ","SERVICE TO BE RENDERED-CARPENTRY",16950,16950,"2024-09-30 00:00:00","2024-09",979958,"2024-03-22 00:00:00","2024-11-22 00:00:00"
500937,1101,"1106-3C","Work Completed","Repairs","2024-08-13 11:02:39",,"2024-09-06 11:02:00",1600032491,"2024-10-15 15:24:24","2024-09-06 14:24:00",,"1106-3C-3 YEAR PAINT                         ",1,002             ,"ADD'L WORK NEEDED",334,334,"2024-09-30 00:00:00","2024-09",979955,"2024-03-22 00:00:00","2024-11-22 00:00:00"
497176,1703,"3A","Work Completed","Repairs","2024-06-25 06:47:23",,"2024-10-08 08:13:00",1600032491,"2024-10-15 15:24:24","2024-09-17 08:11:00",,"1703/3A/VAC/REPAIRS                          ",1,"svc             ","SERVICE TO BE RENDERED-CARPENTRY",9158.25,9158.25,"2024-09-30 00:00:00","2024-09",979981,"2024-03-22 00:00:00","2024-11-22 00:00:00"
503262,7001,201,"Work Completed","Repairs","2024-09-11 09:12:17",,"2024-09-17 09:12:00",1600032491,"2024-10-15 15:24:24",,,"7001-201-FLOOR                               ",25,,"APPROX 25 SQFT IT IS PIECES THROUGHOUT UNIT NOT IN ONE SPOT DEMO OAK FLOORING ONLY PIECES THAT ARE DAMGED",3.65,91.25,"2024-09-30 00:00:00","2024-09",977408,"2024-03-22 00:00:00","2024-11-22 00:00:00"
503262,7001,201,"Work Completed","Repairs","2024-09-11 09:12:17",,"2024-09-17 09:12:00",1600032491,"2024-10-15 15:24:24",,,"7001-201-FLOOR                               ",25,,"REPAIR USING UNFINISHED OAK FLOORING",14.5,362.5,"2024-09-30 00:00:00","2024-09",977409,"2024-03-22 00:00:00","2024-11-22 00:00:00"
503262,7001,201,"Work Completed","Repairs","2024-09-11 09:12:17",,"2024-09-17 09:12:00",1600032491,"2024-10-15 15:24:24",,,"7001-201-FLOOR                               ",1,,"IF IT IS MORE THAN 25SQFT DO THE WORK AND ILL GET APPROVAL",0,0,"2024-09-30 00:00:00","2024-09",977410,"2024-03-22 00:00:00","2024-11-22 00:00:00"
503879,1097,"BLDG","Work Completed","APH-Plumbing","2024-09-18 11:13:21",,"2024-09-18 11:13:00",1600032493,"2024-10-15 15:27:45","2024-09-18 09:15:00",,"1097-BLDG-COMM SPACE                         ",1,"aph_plumbing    ","APH PLUMBING SERVICES",420,420,"2024-09-30 00:00:00","2024-09",980072,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495992,1976,501,"Work Completed","APH-Plumbing","2024-06-10 11:57:27",,"2024-06-10 11:57:00",1600032493,"2024-10-15 15:27:45","2024-07-03 14:30:00",,"1976-501-toilet iS leaking                   ",1,"aph_plumbing    ","APH PLUMBING SERVICES",213.5,213.5,"2024-09-30 00:00:00","2024-09",980107,"2024-03-22 00:00:00","2024-11-22 00:00:00"
503933,3540,"4C","Work Completed","APH-Plumbing","2024-09-18 14:52:02",,"2024-09-18 14:52:00",1600032493,"2024-10-15 15:27:45","2024-09-19 09:19:00",,"3540-4C-PLUMBING                             ",1,"aph_plumbing    ","APH PLUMBING SERVICES",901,901,"2024-09-30 00:00:00","2024-09",980073,"2024-03-22 00:00:00","2024-11-22 00:00:00"
503934,1026,27,"Work Completed","APH-Plumbing","2024-09-18 14:53:52",,"2024-09-18 14:53:00",1600032493,"2024-10-15 15:27:45","2024-09-20 11:06:00",,"1026-KITCHEN WATER LEAK APT 37-27            ",1,"aph_plumbing    ","APH PLUMBING SERVICES",1522.53,1522.53,"2024-09-30 00:00:00","2024-09",980093,"2024-03-22 00:00:00","2024-11-22 00:00:00"
504221,3507,"3C","Work Completed","APH-Plumbing","2024-09-23 12:09:09",,"2024-09-23 12:09:00",1600032493,"2024-10-15 15:27:45","2024-09-24 12:25:00",,"3507-3C-PLUMBING                             ",1,"aph_plumbing    ","APH PLUMBING SERVICES",973.49,973.49,"2024-09-30 00:00:00","2024-09",980136,"2024-03-22 00:00:00","2024-11-22 00:00:00"
498513,4101,,"Work Completed","APH-Plumbing","2024-07-12 12:12:04",,"2024-07-12 12:12:00",1600032493,"2024-10-15 15:27:45","2024-10-09 12:14:00",,"4101- COMMERCIAL- LEAK                       ",1,"aph_plumbing    ","APH PLUMBING SERVICES",195,195,"2024-09-30 00:00:00","2024-09",980135,"2024-03-22 00:00:00","2024-11-22 00:00:00"
494603,500,"440-2E","Work Completed","APH-Plumbing","2024-05-22 14:09:20",,"2024-05-22 14:09:00",1600032493,"2024-10-15 15:27:45","2024-06-05 08:47:00",,"440-2E-CONCEALED LEAK                        ",1,"aph_plumbing    ","APH PLUMBING SERVICES",485,485,"2024-09-30 00:00:00","2024-09",980071,"2024-03-22 00:00:00","2024-11-22 00:00:00"
504351,4114,,"Work Completed","APH-Plumbing","2024-09-24 16:32:40",,"2024-09-24 16:32:00",1600032493,"2024-10-15 15:27:45",,,"4113-BSMT- CLOGGED DRAIN                     ",1,"aph_plumbing    ","APH PLUMBING SERVICES",1250,1250,"2024-09-30 00:00:00","2024-09",980095,"2024-03-22 00:00:00","2024-11-22 00:00:00"
504635,1097,"ST1","Work Completed","APH-Plumbing","2024-09-27 09:15:26",,"2024-09-27 09:15:00",1600032493,"2024-10-15 15:27:45","2024-09-27 10:39:00",,"                                             ",1,"aph_plumbing    ","APH PLUMBING SERVICES",1631.01,1631.01,"2024-09-30 00:00:00","2024-09",980092,"2024-03-22 00:00:00","2024-11-22 00:00:00"
504253,4109,,"Work Completed","APH-Boiler","2024-09-24 09:08:06",,"2024-09-24 09:08:00",1600032494,"2024-10-15 15:29:24","2024-09-24 08:13:00",,"4109-BOILER-NO HOT WATER                     ",1,"disc            ","10% DISCOUNT",-151,-151,"2024-09-30 00:00:00","2024-09",979922,"2024-03-22 00:00:00","2024-11-22 00:00:00"
505441,"arc",,"Work Completed","APH-Boiler","2024-10-08 09:12:16",,"2024-10-10 12:25:00",1600032494,"2024-10-15 15:29:24","2024-10-10 12:25:00",,"1771 Monroe Ave                              ",1,"aph_boiler      ","APH BOILER SERVICES",4750,4750,"2024-09-30 00:00:00","2024-09",980211,"2024-03-22 00:00:00","2024-11-22 00:00:00"
502977,4073,,"Work Completed","APH-Boiler","2024-09-06 12:33:15",,"2024-09-06 12:33:00",1600032494,"2024-10-15 15:29:24","2024-09-06 08:19:00",,"4073-BOILER-BOILER PUMP                      ",1,"disc            ","10% DISCOUNT",-52,-52,"2024-09-30 00:00:00","2024-09",979924,"2024-03-22 00:00:00","2024-11-22 00:00:00"
504182,4083,"BM","Work Completed","APH-Plumbing","2024-09-23 09:34:23",,,1600032498,"2024-10-16 09:33:16","2024-09-23 13:03:00",,"4083-BM-KITCHEN BACK UP                      ",1,"aph_plumbing    ","APH PLUMBING SERVICES",458.12,458.12,"2024-09-30 00:00:00","2024-09",980137,"2024-03-22 00:00:00","2024-11-22 00:00:00"
505617,3655,"3657-3C","Work Completed","Repairs","2024-10-10 09:08:28",,,1600032540,"2024-10-25 11:31:37","2024-10-24 11:55:00",,"3657-3C-court stip paint unit                ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,"2024-10-30 00:00:00","2024-10",980150,"2024-03-22 00:00:00","2024-11-22 00:00:00"
505617,3655,"3657-3C","Work Completed","Repairs","2024-10-10 09:08:28",,,1600032540,"2024-10-25 11:31:37","2024-10-24 11:55:00",,"3657-3C-court stip paint unit                ",5,800             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with BEIGE paint (hallway/bathroom/kitchen/bedroom/living room)",325,1625,"2024-10-30 00:00:00","2024-10",980148,"2024-03-22 00:00:00","2024-11-22 00:00:00"
505617,3655,"3657-3C","Work Completed","Repairs","2024-10-10 09:08:28",,,1600032540,"2024-10-25 11:31:37","2024-10-24 11:55:00",,"3657-3C-court stip paint unit                ",5,805             ,"Two coats are required, per room",150,750,"2024-10-30 00:00:00","2024-10",980149,"2024-03-22 00:00:00","2024-11-22 00:00:00"
505551,3520,"4B","Work Completed","Repairs","2024-10-09 09:58:57",,,1600032540,"2024-10-25 11:31:37",,,"3520-4B-moisture treat repairs               ",25,440             ,"SQFT  Demo the bedroom # 2 wall",3.65,91.25,"2024-10-30 00:00:00","2024-10",980081,"2024-03-22 00:00:00","2024-11-22 00:00:00"
505551,3520,"4B","Work Completed","Repairs","2024-10-09 09:58:57",,,1600032540,"2024-10-25 11:31:37",,,"3520-4B-moisture treat repairs               ",2,,"Apply water proof sealant-(drylock)onto exposed brick wall",125,250,"2024-10-30 00:00:00","2024-10",980082,"2024-03-22 00:00:00","2024-11-22 00:00:00"
