WONumber,BuildingNum,AptNum,JobStatus,Category,CallDate,StartDate,SchedDate,BatchID,BatchDate,CompleteDate,Employee,BriefDesc,Quantity,Code,FullDesc,UnitPrice,PayAmt,woBatchOccuredDate,PostedMonth,WODetailRowID,Date1,Date2
500627,1440,"2J","Call","Repairs","2024-08-08 11:04:11",,,0,,,,"1440-2J-court stip unit repairs              ",1,,"install a 30x80 wood door to hallway closet",0,0,,,974552,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493200,2001,,"Canceled","Supplies","2024-05-03 09:28:26",,,0,,,,"2001 - Bldg - supplies 5-3-24                ",10,"35-02000        ","Toilet Flapper",8.75,87.5,,,966522,"2024-04-12 00:00:00","2024-12-12 00:00:00"
483091,1182,45,"Work Completed","Repairs","2023-12-13 11:00:28",,"2024-05-01 12:20:41",1600031626,"2024-05-14 17:43:26","2024-03-25 12:20:00",,"1182/45/VAC/REPAIRS                          ",1,"svc             ","SERVICE TO BE RENDERED-CARPENTRY",14402.45,14402.45,"2024-04-30 00:00:00","2024-04",966342,"2024-04-12 00:00:00","2024-12-12 00:00:00"
491096,3552,"BLDG","Work Completed","Supplies","2024-04-08 12:28:17",,"2024-04-08 12:28:00",1600031627,"2024-05-14 17:46:21","2024-04-09 16:56:00",,"3552-BLDG-BAGS                               ",1,"del             ","DELIVERY CHARGE",30,30,"2024-04-30 00:00:00","2024-04",966510,"2024-04-12 00:00:00","2024-12-12 00:00:00"
490662,3518,"1A","Work Completed","Supplies","2024-04-02 10:09:27",,"2024-05-02 16:31:15",1600031627,"2024-05-14 17:46:21","2024-04-04 16:29:00",,"3518-1A-vanity hardware                      ",1,"del             ","DELIVERY CHARGE",30,30,"2024-04-30 00:00:00","2024-04",966505,"2024-04-12 00:00:00","2024-12-12 00:00:00"
485241,1881,"D","Work Completed","APH-Plumbing","2024-01-18 11:17:47",,"2024-01-18 11:17:00",1600031628,"2024-05-14 17:50:19","2024-01-18 11:43:00",,"1881-D-RADIATOR LEAK                         ",1,"35-01200        ","Radiator,angle valve 1",14.09,14.09,"2024-04-30 00:00:00","2024-04",966340,"2024-04-12 00:00:00","2024-12-12 00:00:00"
492410,1022,"1A","Work Completed","Repairs","2024-04-24 09:15:48",,"2024-05-10 16:35:00",1600031837,"2024-06-17 13:39:17","2024-05-10 12:46:00",,"1022 - 1A - Violation Paint Repairs          ",1,002             ,"ADD'L WORK NEEDED",905,905,"2024-05-31 00:00:00","2024-05",968097,"2024-04-12 00:00:00","2024-12-12 00:00:00"
492881,1063,"ST5","Work Completed","Repairs","2024-04-30 09:27:24",,"2024-04-30 09:27:00",1600031837,"2024-06-17 13:39:17","2024-05-07 15:09:00",,"1063-st5-patch up                            ",1,"svc             ","SERVICE TO BE RENDERED-CARPENTRY",1700,1700,"2024-05-31 00:00:00","2024-05",968120,"2024-04-12 00:00:00","2024-12-12 00:00:00"
487516,1831,"1836-2A","Work Completed","Repairs","2024-02-20 10:25:28",,"2024-04-23 12:48:00",1600031837,"2024-06-17 13:39:17","2024-05-07 15:54:00",,"1836-2A-cabinet install rev.                 ",1,002             ,"ADD'L WORK NEEDED",900,900,"2024-05-31 00:00:00","2024-05",968086,"2024-04-12 00:00:00","2024-12-12 00:00:00"
491361,3500,42,"Work Completed","Repairs","2024-04-11 10:31:00",,"2024-05-01 10:31:00",1600031837,"2024-06-17 13:39:17","2024-05-01 11:55:00",,"3500-42-POST PLUMBING                        ",1,002             ,"ADD'L WORK NEEDED",150,150,"2024-05-31 00:00:00","2024-05",968081,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493653,1053,"4D","Work Completed","Repairs","2024-05-09 12:15:12",,"2024-05-13 12:15:00",1600031837,"2024-06-17 13:39:17","2024-05-15 15:17:00",,"1053-4D-Post Plumbing Repairs                ",1,002             ,"ADD'L WORK NEEDED",243,243,"2024-05-31 00:00:00","2024-05",968124,"2024-04-12 00:00:00","2024-12-12 00:00:00"
489804,3528,"2H","Work Completed","Repairs","2024-03-20 10:01:49",,"2024-05-06 10:01:00",1600031837,"2024-06-17 13:39:17","2024-05-06 12:34:00",,"3528-2H-3 YEAR PAINT                         ",1,002             ,"ADD'L WORK NEEDED",379,379,"2024-05-31 00:00:00","2024-05",968091,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493012,1907,"5C","Work Completed","Repairs","2024-05-01 13:22:17",,"2024-05-17 13:32:00",1600031837,"2024-06-17 13:39:17","2024-05-17 10:32:00",,"1907-5C-cs paint                             ",1,280             ,"Scrape, plaster, paint the complete bathroom",180,180,"2024-05-31 00:00:00","2024-05",966355,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493012,1907,"5C","Work Completed","Repairs","2024-05-01 13:22:17",,"2024-05-17 13:32:00",1600031837,"2024-06-17 13:39:17","2024-05-17 10:32:00",,"1907-5C-cs paint                             ",1,765             ,"Scrape, plaster, paint the complete privacy hallway",180,180,"2024-05-31 00:00:00","2024-05",966356,"2024-04-12 00:00:00","2024-12-12 00:00:00"
492691,3525,"2A","Work Completed","Repairs","2024-04-26 11:01:10",,"2024-05-09 13:41:00",1600031837,"2024-06-17 13:39:17","2024-05-09 12:51:00",,"3525-2A-COURT STIP                           ",1,002             ,"ADD'L WORK NEEDED",1387.9,1387.9,"2024-05-31 00:00:00","2024-05",968299,"2024-04-12 00:00:00","2024-12-12 00:00:00"
492691,3525,"2A","Work Completed","Repairs","2024-04-26 11:01:10",,"2024-05-09 13:41:00",1600031837,"2024-06-17 13:39:17","2024-05-09 12:51:00",,"3525-2A-COURT STIP                           ",1,,"CREDIT",-325,-325,"2024-05-31 00:00:00","2024-05",968300,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493661,1082,"1A","Work Completed","Repairs","2024-05-09 13:37:18",,"2024-05-16 09:51:00",1600031837,"2024-06-17 13:39:17","2024-05-16 09:51:00",,"1082-1A 3 YEAR                               ",2,801             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with white (#160) paint.  (hallway/bathroom/kitchen/bedroom/living room)",325,650,"2024-05-31 00:00:00","2024-05",966933,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493661,1082,"1A","Work Completed","Repairs","2024-05-09 13:37:18",,"2024-05-16 09:51:00",1600031837,"2024-06-17 13:39:17","2024-05-16 09:51:00",,"1082-1A 3 YEAR                               ",2,805             ,"Two coats are required, per room",150,300,"2024-05-31 00:00:00","2024-05",966936,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493660,1082,"1A","Work Completed","Repairs","2024-05-09 13:28:15",,"2024-05-16 09:50:00",1600031837,"2024-06-17 13:39:17","2024-05-16 09:49:00",,"1082-1A COURT STIP REPAIRS                   ",1,280             ,"Scrape, plaster, paint the complete bathroom",180,180,"2024-05-31 00:00:00","2024-05",966931,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493660,1082,"1A","Work Completed","Repairs","2024-05-09 13:28:15",,"2024-05-16 09:50:00",1600031837,"2024-06-17 13:39:17","2024-05-16 09:49:00",,"1082-1A COURT STIP REPAIRS                   ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,"2024-05-31 00:00:00","2024-05",966932,"2024-04-12 00:00:00","2024-12-12 00:00:00"
492985,225,509,"Work Completed","Repairs","2024-05-01 11:03:14",,"2024-05-20 11:03:00",1600031837,"2024-06-17 13:39:17","2024-05-20 11:46:00",,"225-509- 3-YEAR PAINT                        ",4,805             ,"Two coats are required, per room",150,600,"2024-05-31 00:00:00","2024-05",966335,"2024-04-12 00:00:00","2024-12-12 00:00:00"
490260,1006,"5J","Work Completed","Repairs","2024-03-26 13:36:18",,"2024-05-08 16:10:00",1600031837,"2024-06-17 13:39:17","2024-05-08 12:37:00",,"1006 - 5J - Plaster Paint Grout Ba           ",1,002             ,"ADD'L WORK NEEDED",385,385,"2024-05-31 00:00:00","2024-05",968093,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493367,1285,"BLDG","Work Completed","Supplies","2024-05-07 09:17:36",,"2024-05-07 09:17:00",1600031838,"2024-06-17 13:41:37","2024-05-10 17:08:00",,"1285-BLDG-SUPPLIES 05-07-2024                ",1,"del             ","DELIVERY CHARGE",30,30,"2024-05-31 00:00:00","2024-05",969601,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494702,3005,"6C","Work Completed","Supplies","2024-05-23 11:38:28",,"2024-05-23 11:38:00",1600031838,"2024-06-17 13:41:37","2024-05-24 18:59:00",,"3005-6c-paint                                ",2,"30-01000        ","Paint, Handle 9",8.1,16.2,"2024-05-31 00:00:00","2024-05",968371,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493299,1082,"BLDG","Work Completed","Supplies","2024-05-06 09:58:43",,"2024-05-06 09:58:00",1600031838,"2024-06-17 13:41:37","2024-05-06 18:10:00",,"1082/BLDG./KEYS                              ",6,050             ,"Supplied Medeco Keys for the building entry door to the office",18,108,"2024-05-31 00:00:00","2024-05",969622,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493300,1028,"BLDG","Work Completed","Supplies","2024-05-06 10:00:09",,"2024-05-06 10:00:00",1600031838,"2024-06-17 13:41:37","2024-05-06 18:12:00",,"1028/BLDG./KEYS                              ",6,050             ,"Supplied Medeco Keys for the building entry door to the office",18,108,"2024-05-31 00:00:00","2024-05",969623,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493694,1028,"BLDG","Work Completed","Supplies","2024-05-09 16:09:14",,"2024-05-09 16:09:00",1600031838,"2024-06-17 13:41:37","2024-05-13 17:18:00",,"1028- bldg - supplies 5/9/24                 ",6,"40-04850        ","Gloves, nitrile (Disposable) 100pc XL",9.72,58.32,"2024-05-31 00:00:00","2024-05",966944,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493694,1028,"BLDG","Work Completed","Supplies","2024-05-09 16:09:14",,"2024-05-09 16:09:00",1600031838,"2024-06-17 13:41:37","2024-05-13 17:18:00",,"1028- bldg - supplies 5/9/24                 ",5,"40-00350        ","Bags, Recycle Blue 55 gallon",35.53,177.65,"2024-05-31 00:00:00","2024-05",966946,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494483,3528,"BLDG","Work Completed","Supplies","2024-05-21 10:59:49",,"2024-05-21 10:59:00",1600031838,"2024-06-17 13:41:37","2024-05-23 18:55:00",,"3528-BLDG-PAINT                              ",1,"del             ","DELIVERY CHARGE",30,30,"2024-05-31 00:00:00","2024-05",969637,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494385,1061,"1-3B","Work Completed","Supplies","2024-05-20 11:51:11",,"2024-05-20 11:51:00",1600031838,"2024-06-17 13:41:37","2024-05-21 18:20:00",,"1061-1-3B-Supplies 05-20-2024                ",1,"30-00680        ","PAINT, LINEN WHITE SG-5 GALLON",162,162,"2024-05-31 00:00:00","2024-05",968072,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494385,1061,"1-3B","Work Completed","Supplies","2024-05-20 11:51:11",,"2024-05-20 11:51:00",1600031838,"2024-06-17 13:41:37","2024-05-21 18:20:00",,"1061-1-3B-Supplies 05-20-2024                ",10,"30-01200        ","Plastic Covers 12' * per sheet(35 per case)",2.46,24.6,"2024-05-31 00:00:00","2024-05",968075,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494483,3528,"BLDG","Work Completed","Supplies","2024-05-21 10:59:49",,"2024-05-21 10:59:00",1600031838,"2024-06-17 13:41:37","2024-05-23 18:55:00",,"3528-BLDG-PAINT                              ",1,"30-00835        ","PAINT, BENJ MOORE 5 GAL FLAT WHITE",155,155,"2024-05-31 00:00:00","2024-05",968183,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493010,1092,"BLDG","Work Completed","Supplies","2024-05-01 13:03:30",,"2024-05-01 13:03:00",1600031838,"2024-06-17 13:41:37","2024-05-03 15:30:00",,"1092-BLDG-Supplies 05-01-2024                ",1,"40-05560        ","Lobby Dust Pan ( black )",22.95,22.95,"2024-05-31 00:00:00","2024-05",966352,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493204,1181,"BLDG","Work Completed","Supplies","2024-05-03 09:38:44",,"2024-05-03 09:38:00",1600031838,"2024-06-17 13:41:37","2024-05-03 15:28:00",,"1181-BLDG-SUPPLIES                           ",2,"30-00900        ","Paint, Roller9",3.95,7.9,"2024-05-31 00:00:00","2024-05",966515,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493204,1181,"BLDG","Work Completed","Supplies","2024-05-03 09:38:44",,"2024-05-03 09:38:00",1600031838,"2024-06-17 13:41:37","2024-05-03 15:28:00",,"1181-BLDG-SUPPLIES                           ",1,"30-00255        ","China White 5 gal",155,155,"2024-05-31 00:00:00","2024-05",966514,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493204,1181,"BLDG","Work Completed","Supplies","2024-05-03 09:38:44",,"2024-05-03 09:38:00",1600031838,"2024-06-17 13:41:37","2024-05-03 15:28:00",,"1181-BLDG-SUPPLIES                           ",2,"30-01000        ","Paint, Handle 9",8.1,16.2,"2024-05-31 00:00:00","2024-05",966516,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493222,2001,"BLDG","Work Completed","Supplies","2024-05-03 10:27:22",,"2024-06-10 16:54:12",1600031838,"2024-06-17 13:41:37","2024-05-08 16:52:00",,"2001 - Bldg - suplies 5-3-24                 ",12,"35-01500        ","Speedy Conn., flex 20",3.95,47.4,"2024-05-31 00:00:00","2024-05",966527,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493222,2001,"BLDG","Work Completed","Supplies","2024-05-03 10:27:22",,"2024-06-10 16:54:12",1600031838,"2024-06-17 13:41:37","2024-05-08 16:52:00",,"2001 - Bldg - suplies 5-3-24                 ",5,"10-03800        ","Screws, Sheetrock 6 x 1 -5/8 COARSE",6.75,33.75,"2024-05-31 00:00:00","2024-05",966530,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494435,2041,"BLDG","Work Completed","Supplies","2024-05-21 09:21:08",,"2024-06-10 18:54:52",1600031838,"2024-06-17 13:41:37","2024-05-23 18:53:00",,"2041 - Bldg - Supplies 5-21-24               ",1,"del             ","DELIVERY CHARGE",30,30,"2024-05-31 00:00:00","2024-05",969636,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493509,2001,"BLDG","Work Completed","Supplies","2024-05-08 08:31:01",,"2024-06-10 16:59:00",1600031838,"2024-06-17 13:41:37","2024-05-09 16:58:00",,"2001 - Bldg - garbage bags                   ",1,"del             ","DELIVERY CHARGE",30,30,"2024-05-31 00:00:00","2024-05",969597,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494433,5032,"BLDG","Work Completed","Supplies","2024-05-21 09:16:37",,"2024-05-21 09:16:00",1600031838,"2024-06-17 13:41:37","2024-05-22 18:35:00",,"5032-BLDG-SUPPLIES                           ",4,"40-04850        ","Gloves, nitrile (Disposable) 100pc XL",9.72,38.88,"2024-05-31 00:00:00","2024-05",968138,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494433,5032,"BLDG","Work Completed","Supplies","2024-05-21 09:16:37",,"2024-05-21 09:16:00",1600031838,"2024-06-17 13:41:37","2024-05-22 18:35:00",,"5032-BLDG-SUPPLIES                           ",12,"35-01050        ","Joni Bolts SOS",2.62,31.44,"2024-05-31 00:00:00","2024-05",968139,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494624,1181,"BLDG","Work Completed","Supplies","2024-05-22 15:56:22",,"2024-05-22 15:56:00",1600031838,"2024-06-17 13:41:37","2024-05-23 18:49:00",,"1181-BLDG-SUPPLIES                           ",3,"40-00350        ","Bags, Recycle Blue 55 gallon",35.53,106.59,"2024-05-31 00:00:00","2024-05",968307,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494624,1181,"BLDG","Work Completed","Supplies","2024-05-22 15:56:22",,"2024-05-22 15:56:00",1600031838,"2024-06-17 13:41:37","2024-05-23 18:49:00",,"1181-BLDG-SUPPLIES                           ",2,"40-04850        ","Gloves, nitrile (Disposable) 100pc XL",9.72,19.44,"2024-05-31 00:00:00","2024-05",968309,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494119,1440,"13C","Work Completed","Supplies","2024-05-16 09:42:06",,"2024-06-10 18:42:32",1600031838,"2024-06-17 13:41:37","2024-05-22 18:41:00",,"1440-13C-wood doors                          ",2,"10-01300        ","Lock, Privacy",8.5,17,"2024-05-31 00:00:00","2024-05",969631,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494587,5034,55,"Work Completed","Supplies","2024-05-22 12:16:52",,"2024-05-22 12:16:00",1600031838,"2024-06-17 13:41:37","2024-05-24 18:57:00",,"5034-55-KITCHEN SINK                         ",2,"35-01550        ","Speedy Conn., flex 36",6.08,12.16,"2024-05-31 00:00:00","2024-05",969638,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494135,3572,"BLDG","Work Completed","Supplies","2024-05-16 10:16:55",,"2024-05-16 10:17:00",1600031838,"2024-06-17 13:41:37","2024-05-16 18:17:00",,"3572/BLDG./KEYS                              ",6,050             ,"Supplied Medeco Keys for the building entry door to the office",18,108,"2024-05-31 00:00:00","2024-05",969626,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493984,1902,"BLDG","Work Completed","Supplies","2024-05-14 15:43:03",,"2024-05-14 15:43:00",1600031838,"2024-06-17 13:41:37","2024-05-17 17:54:00",,"1902-bldg-supplies                           ",1,"del             ","DELIVERY CHARGE",30,30,"2024-05-31 00:00:00","2024-05",969617,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493826,3520,"BLDG","Work Completed","Supplies","2024-05-13 10:16:00",,"2024-06-10 17:53:57",1600031838,"2024-06-17 13:41:37","2024-05-17 17:53:00",,"3520-bldg-jnaitorial supplies-5-13           ",1,"del             ","DELIVERY CHARGE",30,30,"2024-05-31 00:00:00","2024-05",969616,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493823,3521,"BLDG","Work Completed","Supplies","2024-05-13 10:11:40",,"2024-06-10 17:26:33",1600031838,"2024-06-17 13:41:37","2024-05-14 17:26:00",,"3521-bldg-janitorial supplies-5-13           ",1,"del             ","DELIVERY CHARGE",30,30,"2024-05-31 00:00:00","2024-05",969606,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494398,1087,"3F","Work Completed","Supplies","2024-05-20 13:25:39",,"2024-06-10 19:07:47",1600031838,"2024-06-17 13:41:37","2024-05-28 19:06:00",,"1087-3F Vacant unit supplies                 ",2,"10-00950        ","Hollow Core Door 36 x 80 slab",127,254,"2024-05-31 00:00:00","2024-05",968101,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493112,1831,"1831-20","Work Completed","APH-Plumbing","2024-05-02 11:41:56",,"2024-05-02 11:41:00",1600031839,"2024-06-17 13:45:39","2024-05-09 09:07:00",,"1831-20-Replace Faulty Toilet                ",1,"disc            ","10% DISCOUNT",-210,-210,"2024-05-31 00:00:00","2024-05",969331,"2024-04-12 00:00:00","2024-12-12 00:00:00"
490959,3506,"BOILER","Work Completed","APH-Boiler","2024-04-05 10:01:57",,"2024-06-10 20:52:25",1600031840,"2024-06-17 13:46:57","2024-06-10 20:48:00",,"3506-BOILER-CLEANING/OVERHAUL                ",1,"35-00490        ","Thermal Coupling",30,30,"2024-05-31 00:00:00","2024-05",969677,"2024-04-12 00:00:00","2024-12-12 00:00:00"
490959,3506,"BOILER","Work Completed","APH-Boiler","2024-04-05 10:01:57",,"2024-06-10 20:52:25",1600031840,"2024-06-17 13:46:57","2024-06-10 20:48:00",,"3506-BOILER-CLEANING/OVERHAUL                ",1,"35-00257        ","32oz Degreaser Spray Nine",18,18,"2024-05-31 00:00:00","2024-05",969679,"2024-04-12 00:00:00","2024-12-12 00:00:00"
490763,1082,"BOILER","Work Completed","APH-Boiler","2024-04-03 09:21:46",,"2024-06-10 20:35:00",1600031840,"2024-06-17 13:46:57","2024-06-10 20:30:00",,"1082-BOILER CLEANING/OVERHAUL                ",4,"35-00470        ","Pilot",100,400,"2024-05-31 00:00:00","2024-05",969663,"2024-04-12 00:00:00","2024-12-12 00:00:00"
490763,1082,"BOILER","Work Completed","APH-Boiler","2024-04-03 09:21:46",,"2024-06-10 20:35:00",1600031840,"2024-06-17 13:46:57","2024-06-10 20:30:00",,"1082-BOILER CLEANING/OVERHAUL                ",2,"35-00490        ","Thermal Coupling",30,60,"2024-05-31 00:00:00","2024-05",969664,"2024-04-12 00:00:00","2024-12-12 00:00:00"
490763,1082,"BOILER","Work Completed","APH-Boiler","2024-04-03 09:21:46",,"2024-06-10 20:35:00",1600031840,"2024-06-17 13:46:57","2024-06-10 20:30:00",,"1082-BOILER CLEANING/OVERHAUL                ",1,"35-00257        ","32oz Degreaser Spray Nine",36,36,"2024-05-31 00:00:00","2024-05",969666,"2024-04-12 00:00:00","2024-12-12 00:00:00"
490959,3506,"BOILER","Work Completed","APH-Boiler","2024-04-05 10:01:57",,"2024-06-10 20:52:25",1600031840,"2024-06-17 13:46:57","2024-06-10 20:48:00",,"3506-BOILER-CLEANING/OVERHAUL                ",4,"35-00470        ","Pilot",125,500,"2024-05-31 00:00:00","2024-05",969675,"2024-04-12 00:00:00","2024-12-12 00:00:00"
490760,1081,"BOILER","Work Completed","APH-Boiler","2024-04-03 09:10:14",,"2024-06-10 20:40:00",1600031840,"2024-06-17 13:46:57","2024-06-10 20:35:00",,"1081-BOILER CLEANING/OVERHAUL                ",1,"35-00257        ","32oz Degreaser Spray Nine",36,36,"2024-05-31 00:00:00","2024-05",969668,"2024-04-12 00:00:00","2024-12-12 00:00:00"
490760,1081,"BOILER","Work Completed","APH-Boiler","2024-04-03 09:10:14",,"2024-06-10 20:40:00",1600031840,"2024-06-17 13:46:57","2024-06-10 20:35:00",,"1081-BOILER CLEANING/OVERHAUL                ",4,"35-00470        ","Pilot",100,400,"2024-05-31 00:00:00","2024-05",969669,"2024-04-12 00:00:00","2024-12-12 00:00:00"
490760,1081,"BOILER","Work Completed","APH-Boiler","2024-04-03 09:10:14",,"2024-06-10 20:40:00",1600031840,"2024-06-17 13:46:57","2024-06-10 20:35:00",,"1081-BOILER CLEANING/OVERHAUL                ",2,"35-00490        ","Thermal Coupling",30,60,"2024-05-31 00:00:00","2024-05",969670,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494676,2020,608,"Work Completed","Repairs","2024-05-23 10:33:59",,"2024-06-10 13:16:00",1600031951,"2024-07-11 17:34:18","2024-06-10 14:26:00",,"2020-608 3YR PAINT court stip                ",4,801             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with white (#160) paint.  (hallway/bathroom/kitchen/bedroom/living room)",325,1300,"2024-06-30 00:00:00","2024-06",968362,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494676,2020,608,"Work Completed","Repairs","2024-05-23 10:33:59",,"2024-06-10 13:16:00",1600031951,"2024-07-11 17:34:18","2024-06-10 14:26:00",,"2020-608 3YR PAINT court stip                ",4,805             ,"Two coats are required, per room",150,600,"2024-06-30 00:00:00","2024-06",968363,"2024-04-12 00:00:00","2024-12-12 00:00:00"
497299,3515,"BLDG","Work Completed","Repairs","2024-06-25 16:09:23",,"2024-07-02 11:47:59",1600031951,"2024-07-11 17:34:18","2024-06-17 11:46:00",,"3515-Bldg stairs marble repair               ",1,,"Removed and Replaced Stair step 10x40",1125,1125,"2024-06-30 00:00:00","2024-06",971546,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493005,5032,25,"Work Completed","Repairs","2024-05-01 12:22:59",,"2024-06-03 12:22:00",1600031951,"2024-07-11 17:34:18","2024-06-03 11:06:00",,"5032-25-3YR PAINT                            ",3,801             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with white (#160) paint.  (hallway/bathroom/kitchen/bedroom/living room)",325,975,"2024-06-30 00:00:00","2024-06",966345,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494382,3540,"2G","Work Completed","Repairs","2024-05-20 11:38:53",,"2024-06-05 11:38:00",1600031951,"2024-07-11 17:34:18","2024-06-05 11:02:00",,"3540- 3 YEAR PAINT                           ",4,805             ,"Two coats are required, per room",150,600,"2024-06-30 00:00:00","2024-06",968065,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494382,3540,"2G","Work Completed","Repairs","2024-05-20 11:38:53",,"2024-06-05 11:38:00",1600031951,"2024-07-11 17:34:18","2024-06-05 11:02:00",,"3540- 3 YEAR PAINT                           ",1,,"CREDIT",-475,-475,"2024-06-30 00:00:00","2024-06",971531,"2024-04-12 00:00:00","2024-12-12 00:00:00"
495901,3651,"2-22","Work Completed","Repairs","2024-06-07 12:06:06",,"2024-06-24 12:06:00",1600031951,"2024-07-11 17:34:18","2024-06-24 15:17:00",,"3651-2-22-CS-3 YEAR PAINT                    ",3,805             ,"Two coats are required, per room",150,450,"2024-06-30 00:00:00","2024-06",969418,"2024-04-12 00:00:00","2024-12-12 00:00:00"
495901,3651,"2-22","Work Completed","Repairs","2024-06-07 12:06:06",,"2024-06-24 12:06:00",1600031951,"2024-07-11 17:34:18","2024-06-24 15:17:00",,"3651-2-22-CS-3 YEAR PAINT                    ",0,"ncu6            ","""NO CHILD UNDER THE AGE OF SIX""",0,0,"2024-06-30 00:00:00","2024-06",969420,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493019,1182,40,"Work Completed","Repairs","2024-05-01 14:25:18",,"2024-06-12 14:25:00",1600031951,"2024-07-11 17:34:18","2024-06-12 13:39:00",,"1182-40-BATHROOM REPAIR                      ",6,255             ,"SQFT    Demo sheetrock bathroom wall",3.65,21.9,"2024-06-30 00:00:00","2024-06",966364,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493019,1182,40,"Work Completed","Repairs","2024-05-01 14:25:18",,"2024-06-12 14:25:00",1600031951,"2024-07-11 17:34:18","2024-06-12 13:39:00",,"1182-40-BATHROOM REPAIR                      ",1,280             ,"Scrape, plaster, paint the complete bathroom",180,180,"2024-06-30 00:00:00","2024-06",966369,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494660,1059,"1-4C","Work Completed","Repairs","2024-05-23 09:54:33",,"2024-06-17 09:54:00",1600031951,"2024-07-11 17:34:18","2024-06-17 12:10:00",,"1059-1-4C-3 YEAR PAINT                       ",4,805             ,"Two coats are required, per room",150,600,"2024-06-30 00:00:00","2024-06",968328,"2024-04-12 00:00:00","2024-12-12 00:00:00"
497059,1182,"BLDG","Work Completed","Supplies","2024-06-24 10:17:13",,"2024-06-24 10:17:00",1600031952,"2024-07-11 17:36:03","2024-06-24 16:40:00",,"1182-BLDG-DUO STRAINER                       ",2,"35-00200        ","Duo Strainers",6.5,13,"2024-06-30 00:00:00","2024-06",970825,"2024-04-12 00:00:00","2024-12-12 00:00:00"
497124,3508,"5D","Work Completed","Supplies","2024-06-24 12:29:14",,"2024-06-24 12:29:00",1600031952,"2024-07-11 17:36:03","2024-06-27 17:23:00",,"3508-5D-VACANT UNIT                          ",1,"35-02074        ","19 x 17 COMBO SINK/VANITY",269.33,269.33,"2024-06-30 00:00:00","2024-06",970910,"2024-04-12 00:00:00","2024-12-12 00:00:00"
497124,3508,"5D","Work Completed","Supplies","2024-06-24 12:29:14",,"2024-06-24 12:29:00",1600031952,"2024-07-11 17:36:03","2024-06-27 17:23:00",,"3508-5D-VACANT UNIT                          ",1,"35-00700        ","Bathroom Deck Faucet 43-431",58,58,"2024-06-30 00:00:00","2024-06",970923,"2024-04-12 00:00:00","2024-12-12 00:00:00"
497124,3508,"5D","Work Completed","Supplies","2024-06-24 12:29:14",,"2024-06-24 12:29:00",1600031952,"2024-07-11 17:36:03","2024-06-27 17:23:00",,"3508-5D-VACANT UNIT                          ",2,"30-00100        ","Compound, joint 5 gallon",29.69,59.38,"2024-06-30 00:00:00","2024-06",970902,"2024-04-12 00:00:00","2024-12-12 00:00:00"
