WONumber,JObStatus,Category,CompleteDate,CallDate,SchedDate,BatchID,BriefDesc,ExpenseType,yardiCreateDate,yardiUpdatedDate
483282,"Call","APH-Plumbing",,"2023-12-15 10:11:51",,0,"1061 - 1-2E - Bathroom Ceiling Leak","Payables","2023-12-15 00:00:00","2023-12-15 10:23:11"
483288,"Work Completed","Supplies","12/18/2023 10:11:00","2023-12-15 10:32:42","12/20/2023 10:12:13",1600030846,"1440-bldg-combination detectors    ","Payables","2023-12-15 00:00:00","2023-12-20 10:12:13"
483289,"Call","APH-Plumbing",,"2023-12-15 10:38:04",,0,"1061 - 2-3C - Viol ceiling-faucet  ","Payables","2023-12-15 00:00:00","2023-12-15 10:45:47"
483293,"Work Completed","Supplies","12/18/2023 10:17:00","2023-12-15 10:53:16","12/15/2023 10:53:00",1600030846,"2060-bldg - cylinders              ","Payables","2023-12-15 00:00:00","2023-12-20 10:18:19"
483296,"Work Completed","Supplies","12/18/2023 10:12:00","2023-12-15 11:06:40","12/15/2023 11:06:00",1600030846,"1860-SUPPLIES                      ","Payables","2023-12-15 00:00:00","2023-12-21 08:51:01"
483298,"Work Completed","Repairs","12/15/2023 11:12:00","2023-12-15 11:12:01",,0,"1440-1B-fire repairs-1 of 2        ","Payables","2023-12-15 00:00:00","2023-12-15 11:14:56"
483301,"Work Completed","Supplies","12/19/2023 10:08:00","2023-12-15 11:19:54","12/15/2023 11:19:00",1600030846,"2041-17-SUPPLIES                   ","Payables","2023-12-15 00:00:00","2023-12-20 10:08:40"
483303,"Call","Repairs",,"2023-12-15 11:28:52",,0,"1712-5D-vacant unit repairs        ","Payables","2023-12-15 00:00:00","2024-02-16 10:49:52"
483305,"Call","Repairs",,"2023-12-15 11:34:11",,0,"3525-violation                     ","Payables","2023-12-15 00:00:00","2023-12-15 11:39:54"
483325,"Work Completed","Repairs","01/11/2024 08:34:00","2023-12-18 08:25:48","01/11/2024 08:34:27",1600030923,"1033 Cauldwell Sch # 5             ","Payables","2023-12-18 00:00:00","2024-01-11 08:34:27"
483326,"Work Completed","Repairs","12/12/2023 09:28:00","2023-12-18 08:28:06","12/19/2023 09:29:00",1600030923,"9 Sherman ave Electric room        ","Payables","2023-12-18 00:00:00","2024-01-11 08:15:50"
483328,"Work Completed","Repairs","12/26/2023 11:40:00","2023-12-18 09:46:22","12/26/2023 09:46:00",1600030951,"1090-3A-Bathroom Repair            ","Payables","2023-12-18 00:00:00","2024-01-11 11:42:06"
483329,"Work Completed","APH-Boiler","12/08/2023 20:08:00","2023-12-18 09:49:24","12/18/2023 09:49:00",1600030848,"2060-2062BOILER-GAUGES INSTALLATION","Payables","2023-12-18 00:00:00","2024-01-07 20:11:01"
483330,"Work Completed","APH-Plumbing","12/20/2023 19:27:00","2023-12-18 09:56:14","12/18/2023 09:56:00",1600030847,"1970-Laundry Room Dryer Piping Corr","","2023-12-18 00:00:00","2024-01-06 19:30:13"
483335,"Call","APH-Boiler",,"2023-12-18 10:25:11",,0,"1028-BOILER                        ","Payables","2023-12-18 00:00:00","2023-12-18 10:25:40"
483336,"Work Completed","APH-Boiler","01/17/2024 14:07:00","2023-12-18 10:27:02","01/17/2024 14:08:00",1600030962,"3655-BOILER                        ","Payables","2023-12-18 00:00:00","2024-01-17 14:08:00"
483337,"Work Completed","Repairs","12/19/2023 14:22:00","2023-12-18 10:36:26","12/19/2023 11:16:00",1600030951,"1027-COURT STIP REPAIRS            ","Payables","2023-12-18 00:00:00","2024-01-11 12:02:15"
483339,"Work Completed","Violation","01/03/2024 12:03:00","2023-12-18 10:55:10","01/03/2024 12:16:00",1600031121,"1440-9C-subsidy violation paint    ","Payables","2023-12-18 00:00:00","2024-02-08 14:46:15"
483340,"Work Completed","Supplies","12/19/2023 10:07:00","2023-12-18 11:04:47","12/20/2023 10:07:00",1600030846,"3657-supplies                      ","Payables","2023-12-18 00:00:00","2023-12-20 10:21:03"
483355,"Work Completed","Supplies","12/19/2023 10:05:00","2023-12-18 12:25:10","12/18/2023 12:25:00",1600030846,"3655-BLDG-SUPPLIES                 ","Payables","2023-12-18 00:00:00","2023-12-20 10:06:10"
483357,"Work Completed","Repairs","01/16/2024 11:13:00","2023-12-18 12:37:08","01/16/2024 12:37:00",1600031116,"1055-5-4-BATHROOM REPAIR           ","Payables","2023-12-18 00:00:00","2024-02-16 11:16:28"
483361,"Work Completed","APH-Plumbing","12/19/2023 20:19:00","2023-12-18 12:45:45","12/18/2023 12:45:00",1600030953,"3520-6E-BATHTUB STOPPAGE           ","Payables","2023-12-18 00:00:00","2024-01-10 20:23:23"
483363,"Work Completed","APH-Plumbing","12/19/2023 20:13:00","2023-12-18 12:51:19","12/18/2023 12:51:00",1600030953,"3528-1I-(SUPERS UNIT)-PLUMBING     ","Payables","2023-12-18 00:00:00","2024-01-16 14:11:49"
483364,"Work Completed","Repairs","01/03/2024 12:18:00","2023-12-18 13:05:50","01/03/2024 13:05:00",1600031116,"3500-13-FLOOR & DOOR REPAIR        ","Payables","2023-12-18 00:00:00","2024-02-07 16:17:44"
483365,"Work Completed","Repairs","01/08/2024 12:05:00","2023-12-18 13:07:13","01/08/2024 13:07:00",1600031116,"3519-6B-BATHROOM PAINT             ","Payables","2023-12-18 00:00:00","2024-02-09 11:53:27"
483375,"Work Completed","APH-Plumbing","12/22/2023 19:56:00","2023-12-18 14:30:19","12/18/2023 14:30:00",1600030953,"1887-BLDG-PIPING CORRECTION        ","Payables","2023-12-18 00:00:00","2024-01-10 19:57:28"
483384,"Work Completed","Supplies","12/20/2023 12:06:00","2023-12-18 16:19:28","12/18/2023 16:19:00",1600030846,"3184-BLDG-SUPPLIES                 ","Payables","2023-12-18 00:00:00","2023-12-22 12:09:06"
483386,"Work Completed","Supplies","12/21/2023 12:03:00","2023-12-18 16:44:48","12/18/2023 16:44:00",1600030846,"1095-BLDG-SUPPLIES                 ","Payables","2023-12-18 00:00:00","2023-12-22 12:05:43"
483393,"Work Completed","Supplies","12/19/2023 10:09:00","2023-12-19 08:41:46","12/19/2023 08:41:00",1600030846,"3525-2C Bathroom Faucet            ","Payables","2023-12-19 00:00:00","2024-01-08 16:49:03"
483394,"Work Completed","Supplies","12/19/2023 15:51:00","2023-12-19 09:06:03","12/19/2023 09:06:00",1600030846,"1181-C5-SUPPLIES                   ","Payables","2023-12-19 00:00:00","2024-01-03 15:51:58"
483395,"Work Completed","Supplies","12/19/2023 15:50:00","2023-12-19 09:08:17","12/19/2023 09:08:00",1600030846,"1181-B3-SUPPLIES                   ","Payables","2023-12-19 00:00:00","2024-01-03 15:50:43"
483400,"Work Completed","Supplies","12/19/2023 10:10:00","2023-12-19 09:44:23","12/20/2023 10:11:00",1600030846,"bldg-air valves                    ","Payables","2023-12-19 00:00:00","2023-12-20 10:21:58"
483401,"Work Completed","Supplies","12/20/2023 08:43:00","2023-12-19 10:00:28","12/19/2023 10:00:00",1600030846,"1039-BLDG-SUPPLIES                 ","Payables","2023-12-19 00:00:00","2023-12-21 08:44:16"
483404,"Work Completed","Supplies","12/20/2023 08:46:00","2023-12-19 10:19:21","12/19/2023 10:19:00",1600030846,"3503-16-FLOOR SUPPLIES             ","Payables","2023-12-19 00:00:00","2023-12-21 08:47:09"
483408,"Work Completed","Repairs","01/08/2024 11:47:00","2023-12-19 10:26:49","01/08/2024 16:19:00",1600031116,"1083-REPAIRS                       ","Payables","2023-12-19 00:00:00","2024-02-07 16:23:02"
483419,"Scheduled","Repairs",,"2023-12-19 10:48:27","01/23/2024 10:48:00",0,"3524-2C-REPAIR                     ","Payables","2023-12-19 00:00:00","2024-01-23 08:24:22"
483429,"Work Completed","Repairs","01/03/2024 11:54:00","2023-12-19 11:24:17","01/03/2024 13:31:00",1600031116,"7002-632/Apt repair                ","Payables","2023-12-19 00:00:00","2024-02-09 07:56:15"
483432,"Work Completed","Repairs","01/08/2024 12:03:00","2023-12-19 11:28:57","01/08/2024 16:50:00",1600031116,"3525-VIOLATION REPAIRS             ","Payables","2023-12-19 00:00:00","2024-02-16 12:03:34"
483436,"Scheduled","Supplies",,"2023-12-19 11:34:56","12/19/2023 11:34:00",0,"3524-2C-SUPPLIES                   ","Payables","2023-12-19 00:00:00","2023-12-19 11:41:53"
483441,"Work Completed","APH-Boiler","01/18/2024 12:13:00","2023-12-19 12:13:06","12/19/2023 12:13:00",1600031119,"1061-Boiler-Water Leak;Boiler Issue","Payables","2023-12-19 00:00:00","2024-02-16 12:21:24"
483442,"Scheduled","Repairs",,"2023-12-19 12:16:47","01/12/2024 12:16:00",0,"3528-6I-REPAIRS                    ","Payables","2023-12-19 00:00:00","2024-01-11 14:02:08"
483443,"Work Completed","Repairs","01/16/2024 14:10:00","2023-12-19 13:15:48","01/16/2024 13:15:00",1600031116,"1022-2A-Bedroom Ceiling Repair     ","Payables","2023-12-19 00:00:00","2024-02-16 12:04:15"
483444,"Work Completed","Violation","01/08/2024 14:24:00","2023-12-19 13:17:44","01/08/2024 10:55:00",1600031121,"3525-VIOLATION REPAIRS             ","Payables","2023-12-19 00:00:00","2024-02-16 12:02:24"
483445,"Canceled","",,"2023-12-19 13:24:16","12/19/2023 13:24:00",0,"2062-BOILER-BNO                    ","Payables","2023-12-19 00:00:00","2023-12-19 13:50:30"
483447,"Work Completed","Supplies","12/22/2023 12:12:00","2023-12-19 13:37:07","12/19/2023 13:37:00",1600030846,"1081-BLDG-SUPPLIES                 ","Payables","2023-12-19 00:00:00","2023-12-22 12:15:06"
483449,"Work Completed","AFP","12/21/2023 08:32:00","2023-12-19 13:44:46","12/21/2023 08:33:00",1600030965,"11 Beach                           ","Payables","2023-12-19 00:00:00","2024-01-17 08:26:19"
483451,"Work Completed","APH-Plumbing","01/30/2024 14:40:00","2023-12-19 13:50:03","02/03/2024 14:41:00",1600031049,"5925 Broadway Dehumidifier         ","Payables","2023-12-19 00:00:00","2024-02-06 17:59:41"
483462,"Work Completed","Supplies","12/20/2023 08:37:00","2023-12-19 15:07:21","12/19/2023 15:07:00",1600030846,"1022-BLDG-Supplies                 ","Payables","2023-12-19 00:00:00","2023-12-21 08:38:05"
483469,"Work Completed","Supplies","12/20/2023 08:47:00","2023-12-19 15:37:09","12/21/2023 08:48:02",1600030846,"3532-SUPPLIES                      ","Payables","2023-12-19 00:00:00","2023-12-21 08:48:02"
483481,"Work Completed","Supplies","12/20/2023 08:38:00","2023-12-19 16:41:14","12/21/2023 08:42:00",1600030846,"3514-5A kitchen faucet and sink cli","Payables","2023-12-19 00:00:00","2023-12-21 08:53:30"
483483,"Work Completed","Supplies","12/20/2023 08:44:00","2023-12-19 16:49:20","12/19/2023 16:49:00",1600030846,"1087-BLDG-SUPPLIES                 ","Payables","2023-12-19 00:00:00","2023-12-21 08:46:06"
483497,"Work Completed","APH-Boiler",,"2023-12-20 09:38:49",,1600030962,"3655-boiler                        ","Payables","2023-12-20 00:00:00","2024-01-18 13:09:01"
483499,"Work Completed","APH-Boiler",,"2023-12-20 09:44:01",,1600030962,"1028-boiler                        ","Payables","2023-12-20 00:00:00","2024-01-18 13:11:13"
483501,"Work Completed","Supplies","12/21/2023 12:09:00","2023-12-20 10:00:11","12/22/2023 12:11:10",1600030846,"1834-bldg-janitorial supplies-12-20","Payables","2023-12-20 00:00:00","2023-12-22 12:11:10"
483508,"Work Completed","Repairs","01/11/2024 12:00:00","2023-12-20 10:41:48","01/10/2024 10:41:00",1600031116,"225-709-3 year paint               ","Payables","2023-12-20 00:00:00","2024-02-15 11:40:57"
483512,"Work Completed","Repairs","01/10/2024 12:04:00","2023-12-20 10:46:42","01/10/2024 11:29:00",1600031116,"1834-1C-court stip paint bthrm     ","Payables","2023-12-20 00:00:00","2024-02-09 12:02:30"
483514,"Work Completed","Supplies","12/20/2023 08:42:00","2023-12-20 11:04:29","12/20/2023 11:04:00",1600030846,"3510-BLDG-COMPOUND                 ","Payables","2023-12-20 00:00:00","2023-12-21 08:43:13"
483517,"Work Completed","Supplies","12/21/2023 12:00:00","2023-12-20 11:53:36","12/20/2023 11:53:00",1600030846,"1181-BLDG-SUPPLIES                 ","Payables","2023-12-20 00:00:00","2023-12-22 12:01:29"
483519,"Work Completed","","12/21/2023 08:48:00","2023-12-20 12:54:06","12/20/2023 12:54:00",1600030851,"1860-SUPPLIES                      ","Payables","2023-12-20 00:00:00","2023-12-21 08:48:43"
483521,"Call","Repairs",,"2023-12-20 12:55:16",,0,"1028-REPAIRS                       ","Payables","2023-12-20 00:00:00","2024-01-24 12:34:46"
483526,"Work Completed","APH-Plumbing","01/04/2024 09:29:00","2023-12-20 13:55:14","12/20/2023 13:55:00",1600031049,"3655-BLDG-CIRC PUMP                ","Payables","2023-12-20 00:00:00","2024-02-06 14:16:31"
483534,"Work Completed","Supplies","12/22/2023 12:23:00","2023-12-20 16:16:00","12/20/2023 16:16:00",1600030846,"3540-BLDG-SUPPLIES                 ","Payables","2023-12-20 00:00:00","2023-12-22 12:23:35"
483535,"Work Completed","Supplies","12/21/2023 12:01:00","2023-12-20 16:23:17","12/20/2023 16:23:00",1600030846,"3005-7b-supply                     ","Payables","2023-12-20 00:00:00","2023-12-22 12:02:37"
483552,"Work Completed","Repairs","02/03/2024 14:38:30","2023-12-21 08:24:36",,0,"2925 Broadway file room            ","Payables","2023-12-21 00:00:00","2024-02-03 14:38:30"
483553,"Work Completed","AFP","01/19/2024 10:36:00","2023-12-21 09:02:36","01/19/2024 10:37:00",1600031051,"1139-45 Webster avenue             ","Payables","2023-12-21 00:00:00","2024-01-19 10:37:34"
483554,"Work Completed","Repairs","12/19/2023 08:05:00","2023-12-21 09:17:32","01/11/2024 08:06:07",1600030923,"9 Sherman Touch up List            ","Payables","2023-12-21 00:00:00","2024-01-11 08:06:07"
483555,"Work Completed","Supplies","12/22/2023 12:17:00","2023-12-21 09:17:45","12/21/2023 09:17:00",1600030846,"3540-5B-PAINT SUPPLIES             ","Payables","2023-12-21 00:00:00","2023-12-22 12:17:35"
483557,"Work Completed","APH-Boiler","12/21/2023 13:05:00","2023-12-21 09:30:38","01/18/2024 13:05:49",1600030962,"3525-BOILER                        ","Payables","2023-12-21 00:00:00","2024-01-18 13:05:49"
483559,"Work Completed","Supplies","12/22/2023 12:15:00","2023-12-21 09:44:03","12/21/2023 09:44:00",1600030846,"1107-BLDG-SUPPLIES                 ","Payables","2023-12-21 00:00:00","2024-01-04 16:51:35"
483560,"Work Completed","APH-Boiler","12/21/2023 20:45:00","2023-12-21 09:56:09","12/21/2023 09:56:00",1600030848,"3507-BOILER-EXPANSION TANK         ","Payables","2023-12-21 00:00:00","2024-01-06 20:47:49"
483561,"Work Completed","Supplies","12/22/2023 12:23:00","2023-12-21 09:58:39","12/21/2023 09:58:00",1600030846,"1085-BLDG-SUPPLIES                 ","Payables","2023-12-21 00:00:00","2024-01-04 16:52:19"
483577,"Work Completed","Supplies","12/22/2023 12:17:00","2023-12-21 11:52:06","12/21/2023 11:52:00",1600030846,"3502-33-SUPPLIES                   ","Payables","2023-12-21 00:00:00","2023-12-22 12:20:49"
483587,"Work Completed","Supplies","01/19/2024 12:04:00","2023-12-21 12:32:42","12/21/2023 12:32:00",1600031048,"3552-3A KITCHEN BASE CABINETS      ","Payables","2023-12-21 00:00:00","2024-01-23 12:05:20"
483593,"Scheduled","Plumbing",,"2023-12-21 13:04:35","12/21/2023 13:04:35",0,"3552-SUPERS APT/SHOWER BODY CARTRID","Payables","2023-12-21 00:00:00","2023-12-21 13:04:35"
483595,"Work Completed","APH-Plumbing","12/22/2023 19:15:00","2023-12-21 13:06:52","12/21/2023 13:06:00",1600030953,"3552-3B SHOWER BODY CARTRIDGE      ","Payables","2023-12-21 00:00:00","2024-01-10 19:21:18"
483605,"Work Completed","Supplies","12/21/2023 12:11:00","2023-12-21 13:59:19","12/22/2023 12:12:00",1600030846,"3532-PLUMBING SUPPLIES             ","Payables","2023-12-21 00:00:00","2024-01-04 16:50:59"
483629,"Work Completed","Supplies","12/26/2023 12:51:00","2023-12-21 16:29:01","12/21/2023 16:29:00",1600030846,"3014-BLDG-SUPPLIES                 ","Payables","2023-12-21 00:00:00","2023-12-27 12:52:30"
483631,"Scheduled","APH-Boiler",,"2023-12-21 16:44:38","12/21/2023 16:44:38",0,"3527-BOILER-BOILER                 ","Payables","2023-12-21 00:00:00","2023-12-21 16:44:38"
483634,"Work Completed","Supplies","12/26/2023 12:52:00","2023-12-21 17:02:07","12/21/2023 17:02:00",1600030846,"3018-BLDG-SUPPLIES                 ","Payables","2023-12-21 00:00:00","2023-12-27 12:53:37"
483641,"Work Completed","APH-Boiler","01/09/2024 14:53:00","2023-12-22 09:18:40","12/22/2023 09:18:00",1600031050,"1440-BLDG-Repair B&G Booster Pump  ","Payables","2023-12-22 00:00:00","2024-02-03 14:54:19"
483642,"Work Completed","","12/22/2023 12:25:00","2023-12-22 09:22:57","12/22/2023 09:22:00",1600030851,"1087-BLDG HALLWAY SUPPLIES/COMBO AL","Payables","2023-12-22 00:00:00","2023-12-27 13:41:15"
483646,"Work Completed","APH-Boiler","12/22/2023 12:29:00","2023-12-22 09:32:20","12/22/2023 09:32:00",1600031119,"1061-2-Boiler-Boiler repair        ","Payables","2023-12-22 00:00:00","2024-02-16 15:50:35"
483653,"Work Completed","APH-Plumbing","12/26/2023 19:58:00","2023-12-22 09:47:49","12/22/2023 09:47:00",1600030953,"1006-1A-Kitchen Waste Line Repair  ","Payables","2023-12-22 00:00:00","2024-01-16 14:16:47"
483656,"Work Completed","APH-Boiler","12/23/2023 09:18:00","2023-12-22 09:51:48","12/22/2023 09:51:00",1600030962,"3651-BOILER-PUMP CIRCULATOR        ","Payables","2023-12-22 00:00:00","2024-01-18 13:55:54"
483660,"Work Completed","Repairs",,"2023-12-22 10:08:42","12/29/2023 10:08:00",1600030958,"3522-3F-POST PLUM                  ","Payables","2023-12-22 00:00:00","2024-01-17 15:32:07"
483661,"Work Completed","Repairs","01/18/2024 10:37:00","2023-12-22 10:11:29","01/18/2024 10:11:00",1600031116,"1704-3A-POST PLUM                  ","Payables","2023-12-22 00:00:00","2024-02-16 11:25:05"
483662,"Work Completed","APH-Plumbing","01/22/2024 19:33:00","2023-12-22 10:18:35","12/22/2023 10:18:00",1600030953,"1022-6F-Repair leaking             ","Payables","2023-12-22 00:00:00","2024-01-10 19:41:13"
483664,"Work Completed","Repairs","01/10/2024 11:53:00","2023-12-22 10:27:04","01/10/2024 11:48:00",1600031116,"3516-4B Kitchen floor/cabinets coun","Payables","2023-12-22 00:00:00","2024-02-08 14:30:09"
483668,"Work Completed","APH-Boiler","12/26/2023 15:19:00","2023-12-22 10:42:18","12/22/2023 10:42:00",1600030954,"1027-BOILER-NEW IGNITION           ","Payables","2023-12-22 00:00:00","2024-01-16 15:20:11"
483669,"Scheduled","Repairs",,"2023-12-22 10:49:28","01/26/2024 13:53:00",0,"3516-5D Vacant Prep                ","Payables","2023-12-22 00:00:00","2024-01-24 09:52:51"
483685,"Work Completed","APH-Plumbing","01/10/2024 19:00:00","2023-12-22 11:20:05","12/22/2023 11:20:00",1600030953,"2060-2062-1S-PLUMBING              ","Payables","2023-12-22 00:00:00","2024-01-10 19:14:54"
483690,"Work Completed","Supplies","12/26/2023 12:50:00","2023-12-22 11:31:18","12/22/2023 11:31:00",1600030846,"1367-1D-PAINT SUPPLIES             ","Payables","2023-12-22 00:00:00","2023-12-27 12:51:26"
483691,"Scheduled","Supplies",,"2023-12-22 11:33:09","12/22/2023 11:33:10",0,"3540-BLDG-SUPPLIES                 ","Payables","2023-12-22 00:00:00","2023-12-22 11:33:10"
483718,"Work Completed","APH-Plumbing","12/27/2023 18:45:00","2023-12-26 08:54:11","12/26/2023 08:54:00",1600030953,"3552-4E SHOWER BODY CARTRIDGE      ","Payables","2023-12-26 00:00:00","2024-01-10 18:53:35"
483719,"Work Completed","APH-Plumbing","12/26/2023 20:04:00","2023-12-26 09:07:07","12/26/2023 09:07:00",1600030953,"1182-33-STOVE VALVE                ","Payables","2023-12-26 00:00:00","2024-01-10 20:08:39"
483720,"Work Completed","APH-Plumbing","01/10/2024 19:43:00","2023-12-26 09:19:28","12/26/2023 09:19:00",1600030953,"1087-5A KITCHEN SINK DRAIN         ","Payables","2023-12-26 00:00:00","2024-01-16 15:07:10"
483722,"Work Completed","APH-Boiler","01/16/2024 15:37:00","2023-12-26 09:42:38","12/26/2023 09:42:00",1600030954,"1102-BOILER -REPAIR                ","Payables","2023-12-26 00:00:00","2024-01-16 16:49:26"
483723,"Work Completed","APH-Boiler",,"2023-12-26 09:43:59","12/26/2023 09:43:00",1600030954,"1704-BOILER-REPAIR                 ","Payables","2023-12-26 00:00:00","2024-01-16 15:26:04"
483725,"Work Completed","APH-Boiler","12/21/2023 14:10:00","2023-12-26 09:49:28","01/17/2024 14:13:00",1600030962,"1027-BOILER                        ","Payables","2023-12-26 00:00:00","2024-01-17 14:14:28"
483726,"Work Completed","","01/02/2024 16:12:00","2023-12-26 09:56:52","12/26/2023 09:56:00",1600030851,"3651-1-3C-FLOOR TILES              ","Payables","2023-12-26 00:00:00","2024-01-03 16:13:02"
483727,"Work Completed","APH-Plumbing","02/02/2024 21:07:00","2023-12-26 09:59:55","12/26/2023 09:59:00",1600031049,"3506-BLDG-LEAK                     ","Payables","2023-12-26 00:00:00","2024-02-02 21:11:54"
483731,"Scheduled","APH-Plumbing",,"2023-12-26 10:13:41","12/26/2023 10:13:00",0,"1059-1-3B-VAC-PLUMBING             ","Payables","2023-12-26 00:00:00","2023-12-26 10:14:53"
483732,"Work Completed","Repairs","01/17/2024 10:16:00","2023-12-26 10:16:44","01/17/2024 10:16:00",1600031116,"3528-3C-BATH FLOOR                 ","Payables","2023-12-26 00:00:00","2024-02-16 10:25:20"
483735,"Work Completed","Supplies","12/27/2023 13:04:00","2023-12-26 10:19:11","12/26/2023 10:19:00",1600030846,"3651-1-3C-MORTISE LOCK             ","Payables","2023-12-26 00:00:00","2023-12-27 13:04:50"
483736,"Work Completed","Supplies","12/27/2023 13:02:00","2023-12-26 10:21:29","12/26/2023 10:21:00",1600030846,"3651-1-2A-SUPPLY                   ","Payables","2023-12-26 00:00:00","2023-12-27 13:04:01"
483737,"Work Completed","Repairs","01/19/2024 16:19:00","2023-12-26 10:30:05","01/19/2024 10:30:00",1600031116,"3528-2J-BATH FLOOR                 ","Payables","2023-12-26 00:00:00","2024-02-16 12:00:29"
483738,"Work Completed","Supplies","12/27/2023 12:57:00","2023-12-26 10:31:09","12/26/2023 10:31:00",1600030846,"1055-5-BLDG-MONTHLY SUPPLY         ","Payables","2023-12-26 00:00:00","2023-12-27 12:58:32"
483739,"Work Completed","Supplies","12/27/2023 13:05:00","2023-12-26 10:40:24","12/26/2023 10:40:00",1600030846,"3500-BLDG-MONTHLY SUPPLY           ","Payables","2023-12-26 00:00:00","2023-12-27 13:05:51"
483740,"Work Completed","Repairs",,"2023-12-26 10:40:57","12/29/2023 12:13:00",1600030958,"3526-REPAIRS                       ","Payables","2023-12-26 00:00:00","2024-01-17 15:31:45"
483741,"Work Completed","Supplies","12/27/2023 13:01:00","2023-12-26 10:43:49","12/26/2023 10:43:00",1600030846,"3508-BLDG-SUPPLIES                 ","Payables","2023-12-26 00:00:00","2023-12-27 13:02:09"
483742,"Work Completed","Supplies","12/27/2023 13:06:00","2023-12-26 10:44:58","12/26/2023 10:44:00",1600030846,"3501-BLDG-MONTHLY SUPPLY           ","Payables","2023-12-26 00:00:00","2023-12-27 13:06:43"
483743,"Work Completed","Supplies","12/26/2023 12:55:00","2023-12-26 10:57:00","12/26/2023 10:57:00",1600030846,"5037-1-31-SUPPLIES                 ","Payables","2023-12-26 00:00:00","2023-12-27 12:55:55"
483747,"Work Completed","Supplies","12/27/2023 13:07:00","2023-12-26 11:06:09","12/26/2023 11:06:00",1600030846,"2060-2063-1D-VAC-SUPPLY            ","Payables","2023-12-26 00:00:00","2023-12-27 13:07:32"
483749,"Work Completed","Repairs","01/22/2024 11:26:00","2023-12-26 11:16:46","01/22/2024 11:16:00",1600031116,"1084-3B-REPAIR                     ","Payables","2023-12-26 00:00:00","2024-02-15 12:29:38"
483761,"Work Completed","Supplies","12/27/2023 12:59:00","2023-12-26 12:02:26","12/26/2023 12:02:00",1600030846,"1055-2-3F-SINK/VANITY              ","Payables","2023-12-26 00:00:00","2023-12-27 13:00:40"
483766,"Work Completed","Supplies","01/02/2024 08:57:00","2023-12-26 12:24:05","01/09/2024 08:58:13",1600030952,"3520-2F-CABINETS                   ","Payables","2023-12-26 00:00:00","2024-01-09 08:58:13"
483768,"Work Completed","APH-Plumbing","01/16/2024 15:50:00","2023-12-26 12:33:33","12/26/2023 12:33:00",1600030953,"3531-12-Radiator Leak              ","Payables","2023-12-26 00:00:00","2024-01-16 15:54:09"
483769,"Work Completed","Supplies","12/26/2023 12:56:00","2023-12-26 12:37:01","12/26/2023 12:37:00",1600030846,"1182-9-BATHROOOM FAUCET            ","Payables","2023-12-26 00:00:00","2023-12-27 12:56:51"
483770,"Scheduled","APH-Plumbing",,"2023-12-26 12:37:11","12/26/2023 12:37:11",0,"3531-30-Radiator Leak              ","Payables","2023-12-26 00:00:00","2023-12-26 12:37:11"
483771,"Scheduled","APH-Plumbing",,"2023-12-26 12:42:00","12/26/2023 12:42:00",0,"3531-26-Radiator Leak              ","Payables","2023-12-26 00:00:00","2023-12-26 12:42:00"
483773,"Scheduled","APH-Plumbing",,"2023-12-26 13:10:16","12/26/2023 13:10:00",0,"1039-BLDG-LINES CLOGGED            ","Payables","2023-12-26 00:00:00","2023-12-27 10:36:06"
483780,"Work Completed","APH-Plumbing","12/27/2023 18:54:00","2023-12-26 14:57:18","12/26/2023 14:57:00",1600030953,"637-4K BATHROOM SINK DRAIN/WALL    ","Payables","2023-12-26 00:00:00","2024-01-10 18:59:56"
483782,"Work Completed","APH-Plumbing","12/27/2023 11:52:00","2023-12-27 07:28:57","02/15/2024 11:56:00",1600031118,"1053 - Bldg - Busted Pipe Bsmt     ","Payables","2023-12-27 00:00:00","2024-02-16 15:44:15"
483789,"Work Completed","APH-Plumbing","12/28/2023 20:26:00","2023-12-27 09:17:50","01/10/2024 20:32:21",1600030953,"1027PLUMBING                       ","Payables","2023-12-27 00:00:00","2024-01-10 20:32:21"
483794,"Work Completed","APH-Boiler","12/28/2023 15:21:00","2023-12-27 09:58:01","12/27/2023 09:58:00",1600030954,"1024-BOILER-NEW BOILER PILOT       ","Payables","2023-12-27 00:00:00","2024-01-16 15:21:53"
483800,"Work Completed","Supplies","12/27/2023 09:01:00","2023-12-27 10:14:05","12/29/2023 09:01:00",1600030846,"1082-SUPPLIES                      ","Payables","2023-12-27 00:00:00","2024-01-04 16:57:18"
483806,"Work Completed","APH-Plumbing",,"2023-12-27 10:23:54","12/27/2023 10:23:00",1600030953,"1704-2D-WATER PRESSURE             ","Payables","2023-12-27 00:00:00","2024-01-16 14:29:12"
483815,"Work Completed","Supplies","12/27/2023 15:46:00","2023-12-27 10:41:29","12/27/2023 10:41:00",1600030846,"1097-BLDG-SUPPLIES                 ","Payables","2023-12-27 00:00:00","2024-01-04 16:59:18"
483817,"Scheduled","Repairs",,"2023-12-27 10:45:28","02/12/2024 10:45:00",0,"890-803-3YR PAINT                  ","Payables","2023-12-27 00:00:00","2024-01-25 15:07:42"
483819,"Work Completed","Repairs","01/18/2024 16:37:00","2023-12-27 10:50:22","01/18/2024 10:50:00",1600031116,"890-702-3YR PAINT                  ","Payables","2023-12-27 00:00:00","2024-02-15 11:56:22"
483842,"Work Completed","Supplies","01/02/2024 16:15:00","2023-12-27 11:41:31","12/27/2023 11:41:00",1600030846,"1910-bldg-supplies                 ","Payables","2023-12-27 00:00:00","2024-01-04 09:20:18"
