WONumber,BuildingNum,AptNum,JobStatus,Category,CallDate,StartDate,SchedDate,BatchID,BatchDate,CompleteDate,Employee,BriefDesc,Quantity,Code,FullDesc,UnitPrice,PayAmt,woBatchOccuredDate
472517,1055,"BLDG","Work Completed","Supplies","2023-07-10 09:51:54",,"2023-07-10 09:51:00",1600029050,"2023-07-31 14:33:38","07/13/2023 10:24:00",,"1055- BLDG- SUPPLIES               ",5,"35-01700        ","Spindle, Gerber Basin Cold",4.5,22.5,"2023-07-30 00:00:00"
472517,1055,"BLDG","Work Completed","Supplies","2023-07-10 09:51:54",,"2023-07-10 09:51:00",1600029050,"2023-07-31 14:33:38","07/13/2023 10:24:00",,"1055- BLDG- SUPPLIES               ",6,"35-00900        ","Handles, Gerber Shower 1 Pair",7.1,42.6,"2023-07-30 00:00:00"
472598,1029,"BLDG","Work Completed","Supplies","2023-07-11 08:11:37",,"2023-07-29 09:14:17",1600029050,"2023-07-31 14:33:38","07/12/2023 09:12:00",,"1029 - Bldg - Supplies 7-11-23     ",0,,":Tax Amount",0,0,"2023-07-30 00:00:00"
472599,1006,"BLDG","Work Completed","Supplies","2023-07-11 08:19:03",,"2023-07-29 09:18:57",1600029050,"2023-07-31 14:33:38","07/18/2023 09:17:00",,"1006 - Bldg - Supplies 7-11-23     ",0,,":Tax Amount",0,0,"2023-07-30 00:00:00"
472516,1263,"BLDG","Work Completed","Supplies","2023-07-10 09:47:28",,"2023-07-10 09:47:00",1600029050,"2023-07-31 14:33:38","07/10/2023 10:31:00",,"1263-32/BLDG./KEYS                 ",0,,":Tax Amount",0,0,"2023-07-30 00:00:00"
473184,1192,24,"Work Completed","Supplies","2023-07-20 08:55:45",,"2023-07-29 09:07:00",1600029050,"2023-07-31 14:33:38","07/24/2023 09:05:00",,"1192 - 24 - Vacancy Supplies       ",0,,":Tax Amount",0,0,"2023-07-30 00:00:00"
472576,1004,"4D","Work Completed","Supplies","2023-07-10 15:22:43",,"2023-07-29 09:21:54",1600029050,"2023-07-31 14:33:38","07/12/2023 09:20:00",,"1004 - 4F - pantry door            ",0,,":Tax Amount",0,0,"2023-07-30 00:00:00"
472916,3544,"BLDG","Work Completed","Supplies","2023-07-14 11:27:59",,"2023-07-14 11:27:00",1600029050,"2023-07-31 14:33:38","07/17/2023 11:00:00",,"3544-BLDG-SUPPLIES                 ",2,"40-04250        ","Caulking, Bathroom Silicone (white)",12.95,25.9,"2023-07-30 00:00:00"
472916,3544,"BLDG","Work Completed","Supplies","2023-07-14 11:27:59",,"2023-07-14 11:27:00",1600029050,"2023-07-31 14:33:38","07/17/2023 11:00:00",,"3544-BLDG-SUPPLIES                 ",2,"35-01951        ","Tailpiece, 1 1/2 x 12 RB flange",9,18,"2023-07-30 00:00:00"
472916,3544,"BLDG","Work Completed","Supplies","2023-07-14 11:27:59",,"2023-07-14 11:27:00",1600029050,"2023-07-31 14:33:38","07/17/2023 11:00:00",,"3544-BLDG-SUPPLIES                 ",1,"35-00200        ","Duo Strainers",10.25,10.25,"2023-07-30 00:00:00"
472854,2042,"BLDG","Work Completed","Supplies","2023-07-13 15:56:24",,"2023-07-13 15:56:00",1600029050,"2023-07-31 14:33:38","07/30/2023 11:03:00",,"2042-BLDG-SUPPLIES                 ",1,"del             ","DELIVERY CHARGE",30,30,"2023-07-30 00:00:00"
466529,1084,"1085-1A","Work Completed","Supplies","2023-03-20 11:52:04",,"2023-03-20 11:52:00",1600029050,"2023-07-31 14:33:38","03/28/2023 11:23:00",,"1085-1A-SUPPLIES                   ",2,"35-01550        ","Speedy Conn., flex 36",6.08,12.16,"2023-07-30 00:00:00"
472543,1865,"1866BLDG","Work Completed","Supplies","2023-07-10 11:25:06",,"2023-07-10 11:25:00",1600029050,"2023-07-31 14:33:38","07/10/2023 10:52:00",,"1866-BLDG-SUPPLY                   ",0,,":Tax Amount",0,0,"2023-07-30 00:00:00"
472930,1051,"BLDG","Work Completed","Supplies","2023-07-14 13:30:38",,"2023-07-30 10:49:01",1600029050,"2023-07-31 14:33:38","07/17/2023 10:47:00",,"1051 - Bldg - supplies 7-14-23     ",0,,":Tax Amount",0,0,"2023-07-30 00:00:00"
466529,1084,"1085-1A","Work Completed","Supplies","2023-03-20 11:52:04",,"2023-03-20 11:52:00",1600029050,"2023-07-31 14:33:38","03/28/2023 11:23:00",,"1085-1A-SUPPLIES                   ",1,"35-01400        ","Sink, Stainless Steel 25",66,66,"2023-07-30 00:00:00"
472354,1022,"BLDG","Work Completed","Supplies","2023-07-06 11:07:15",,"2023-07-06 11:07:00",1600029050,"2023-07-31 14:33:38","07/06/2023 10:39:00",,"1022-BLDG-SUPPLIES 7-6-23          ",2,"40-04000        ","Broom, Angle",9.13,18.26,"2023-07-30 00:00:00"
472354,1022,"BLDG","Work Completed","Supplies","2023-07-06 11:07:15",,"2023-07-06 11:07:00",1600029050,"2023-07-31 14:33:38","07/06/2023 10:39:00",,"1022-BLDG-SUPPLIES 7-6-23          ",1,"del             ","DELIVERY CHARGE",30,30,"2023-07-30 00:00:00"
472931,1051,"1B","Work Completed","Supplies","2023-07-14 13:43:20",,"2023-07-30 10:50:41",1600029050,"2023-07-31 14:33:38","07/17/2023 10:49:00",,"1051 - 1B - Vanity and sink        ",0,,":Tax Amount",0,0,"2023-07-30 00:00:00"
473388,3501,21,"Work Completed","Supplies","2023-07-21 12:53:17",,"2023-07-21 12:53:00",1600029050,"2023-07-31 14:33:38","07/24/2023 08:59:00",,"3501-21-KITCHEN FAUCET             ",1,"35-00060        ","DELTA SINGLE LEVER KITCHEN FAUCET #100-DST",124,124,"2023-07-30 00:00:00"
472455,1006,"BLDG","Work Completed","APH-Plumbing","2023-07-07 10:38:50",,"2023-07-06 10:19:00",1600029051,"2023-07-31 15:35:07","07/06/2023 10:19:00",,"1006 - Bldg - Plumbing Repairs     ",0,,":Tax Amount",0,0,"2023-07-30 00:00:00"
472710,3508,"4A","Work Completed","APH-Plumbing","2023-07-12 09:04:24",,"2023-07-12 13:21:00",1600029051,"2023-07-31 15:35:07","07/12/2023 13:21:00",,"3508- 4A & B bathroom drain clogged",1,"aph_plumbing    ","APH PLUMBING SERVICES",960,960,"2023-07-30 00:00:00"
472422,"arc",,"Work Completed","APH-Plumbing","2023-07-07 08:14:02",,"2023-07-07 11:15:00",1600029051,"2023-07-31 15:35:07","07/07/2023 15:53:00",,"1211 WASHINGTON AVENUE/WATER VALVES",1,"aph_plumbing    ","APH PLUMBING SERVICES",882,882,"2023-07-30 00:00:00"
472036,1112,"BOILER","Work Completed","APH-Boiler","2023-06-28 11:16:13",,"2023-06-28 11:16:00",1600029052,"2023-07-31 16:01:13","07/28/2023 14:51:00",,"1101-1112-BOILER                   ",1,"aph_boiler      ","APH BOILER SERVICES",360,360,"2023-07-30 00:00:00"
473225,890,309,"Work Completed","Repairs","2023-07-20 11:10:16",,"2023-07-20 11:10:00",1600029092,"2023-08-08 15:00:42","07/20/2023 11:09:00",,"890-309-3 YEAR PAINT               ",4,800             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with BEIGE paint (hallway/bathroom/kitchen/bedroom/living room)",325,1300,"2023-07-31 00:00:00"
472606,1022,"4N","Work Completed","Repairs","2023-07-11 09:26:45",,"2023-07-26 15:34:00",1600029092,"2023-08-08 15:00:42","07/26/2023 10:54:00",,"1022 - 4N - 3 year paint job       ",30,255             ,"SQFT    Demo sheetrock bathroom wall",3.65,109.5,"2023-07-31 00:00:00"
472606,1022,"4N","Work Completed","Repairs","2023-07-11 09:26:45",,"2023-07-26 15:34:00",1600029092,"2023-08-08 15:00:42","07/26/2023 10:54:00",,"1022 - 4N - 3 year paint job       ",4,240             ,"SQFT   Repair the bathroom ceiling with sheetrock",5.75,23,"2023-07-31 00:00:00"
472606,1022,"4N","Work Completed","Repairs","2023-07-11 09:26:45",,"2023-07-26 15:34:00",1600029092,"2023-08-08 15:00:42","07/26/2023 10:54:00",,"1022 - 4N - 3 year paint job       ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,"2023-07-31 00:00:00"
472606,1022,"4N","Work Completed","Repairs","2023-07-11 09:26:45",,"2023-07-26 15:34:00",1600029092,"2023-08-08 15:00:42","07/26/2023 10:54:00",,"1022 - 4N - 3 year paint job       ",3,801             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with white (#160) paint.  (hallway/bathroom/kitchen/bedroom/living room)",325,975,"2023-07-31 00:00:00"
472869,1512,"3G","Work Completed","Repairs","2023-07-14 08:19:57",,"2023-07-24 08:19:00",1600029092,"2023-08-08 15:00:42","07/24/2023 10:11:00",,"1512-3G-3YR PAINT                  ",4,805             ,"Two coats are required, per room",150,600,"2023-07-31 00:00:00"
472577,1006,"5J","Work Completed","Repairs","2023-07-10 15:23:57",,"2023-07-24 15:23:00",1600029092,"2023-08-08 15:00:42","07/24/2023 10:29:00",,"1006-5J-BATHROOM PAINT JOB         ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,"2023-07-31 00:00:00"
473738,1029,"3-01","Work Completed","Repairs","2023-07-27 10:25:28",,"2023-07-28 13:59:00",1600029092,"2023-08-08 15:00:42","07/31/2023 15:47:00",,"1029-3-01-LEAK WATER DAMAGE        ",1,335             ,"Scrape, plaster, paint the complete bedroom #1 ceiling",150,150,"2023-07-31 00:00:00"
472585,1028,"3E","Work Completed","Repairs","2023-07-10 15:54:27",,"2023-07-20 15:54:00",1600029092,"2023-08-08 15:00:42","07/20/2023 10:20:00",,"1028 - 3E - APT Repair             ",6,325             ,"SQFT    Repair the ceiling in bedroom #1 with sheetrock",5.75,34.5,"2023-07-31 00:00:00"
472585,1028,"3E","Work Completed","Repairs","2023-07-10 15:54:27",,"2023-07-20 15:54:00",1600029092,"2023-08-08 15:00:42","07/20/2023 10:20:00",,"1028 - 3E - APT Repair             ",1,805             ,"Two coats are required, per room",150,150,"2023-07-31 00:00:00"
473115,1059,"2-1D","Work Completed","Repairs","2023-07-19 09:23:35",,"2023-07-25 09:23:00",1600029092,"2023-08-08 15:00:42","07/25/2023 10:43:00",,"1059-2-1D-PAINT REPAIR             ",1,002             ,"ADD'L WORK NEEDED",510,510,"2023-07-31 00:00:00"
472306,1182,41,"Work Completed","Repairs","2023-07-06 08:47:29",,"2023-07-17 08:47:00",1600029092,"2023-08-08 15:00:42","07/17/2023 10:24:00",,"1182-41-BATHROOM REPAIR            ",5,235             ,"SQFT     Demo the bathroom ceiling",3.65,18.25,"2023-07-31 00:00:00"
472306,1182,41,"Work Completed","Repairs","2023-07-06 08:47:29",,"2023-07-17 08:47:00",1600029092,"2023-08-08 15:00:42","07/17/2023 10:24:00",,"1182-41-BATHROOM REPAIR            ",1,245             ,"Scrape, plaster ,paint the complete bathroom ceiling",135,135,"2023-07-31 00:00:00"
472306,1182,41,"Work Completed","Repairs","2023-07-06 08:47:29",,"2023-07-17 08:47:00",1600029092,"2023-08-08 15:00:42","07/17/2023 10:24:00",,"1182-41-BATHROOM REPAIR            ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,"2023-07-31 00:00:00"
473592,1029,"4-4B","Work Completed","Repairs","2023-07-25 11:22:32",,"2023-07-27 12:55:00",1600029092,"2023-08-08 15:00:42","07/27/2023 10:52:00",,"1029 - 4-4B - Violation-Court Stip ",1,002             ,"ADD'L WORK NEEDED",234,234,"2023-07-31 00:00:00"
473404,1022,"6C","Work Completed","Repairs","2023-07-21 14:43:28",,"2023-07-28 10:46:00",1600029092,"2023-08-08 15:00:42","07/28/2023 11:11:00",,"1022 - 6C - Bathroom Repairs       ",9,261             ,"SQFT Repair the  ShowerBody wall with  wonderboard, 4x4 white  wall tiles, & grout",29.4,264.6,"2023-07-31 00:00:00"
473404,1022,"6C","Work Completed","Repairs","2023-07-21 14:43:28",,"2023-07-28 10:46:00",1600029092,"2023-08-08 15:00:42","07/28/2023 11:11:00",,"1022 - 6C - Bathroom Repairs       ",6,263             ,"SQFT   Repair the ceramic tile wall in the bathroom and install with wonderboard and 4x4 white wall tiles",29.4,176.4,"2023-07-31 00:00:00"
473404,1022,"6C","Work Completed","Repairs","2023-07-21 14:43:28",,"2023-07-28 10:46:00",1600029092,"2023-08-08 15:00:42","07/28/2023 11:11:00",,"1022 - 6C - Bathroom Repairs       ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,"2023-07-31 00:00:00"
473404,1022,"6C","Work Completed","Repairs","2023-07-21 14:43:28",,"2023-07-28 10:46:00",1600029092,"2023-08-08 15:00:42","07/28/2023 11:11:00",,"1022 - 6C - Bathroom Repairs       ",9,255             ,"SQFT    Demo sheetrock bathroom wall",3.65,32.85,"2023-07-31 00:00:00"
436016,1028,"2E","Work Completed","Repairs","2021-11-30 06:54:56",,"2022-04-27 14:25:00",1600029092,"2023-08-08 15:00:42","07/27/2022 14:25:00",,"1028/2E/VAC/REPAIRS                ",1,"svc             ","SERVICE TO BE RENDERED-CARPENTRY",17365,17365,"2023-07-31 00:00:00"
473303,3526,"2F","Work Completed","Repairs","2023-07-20 16:55:09",,"2023-07-31 16:55:00",1600029092,"2023-08-08 15:00:42","08/07/2023 15:50:00",,"3525-2F-PLASTER AND PAINT          ",1,280             ,"Scrape, plaster, paint the complete bathroom",180,180,"2023-07-31 00:00:00"
473155,192,501,"Work Completed","Repairs","2023-07-19 13:06:20",,"2023-07-25 13:06:00",1600029092,"2023-08-08 15:00:42","07/25/2023 10:18:00",,"192-501-LIVINGR PAINT              ",1,002             ,"ADD'L WORK NEEDED",198,198,"2023-07-31 00:00:00"
472869,1512,"3G","Work Completed","Repairs","2023-07-14 08:19:57",,"2023-07-24 08:19:00",1600029092,"2023-08-08 15:00:42","07/24/2023 10:11:00",,"1512-3G-3YR PAINT                  ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,"2023-07-31 00:00:00"
472606,1022,"4N","Work Completed","Repairs","2023-07-11 09:26:45",,"2023-07-26 15:34:00",1600029092,"2023-08-08 15:00:42","07/26/2023 10:54:00",,"1022 - 4N - 3 year paint job       ",4,235             ,"SQFT     Demo the bathroom ceiling",3.65,14.6,"2023-07-31 00:00:00"
473695,1831,"1833BLDG","Work Completed","Supplies","2023-07-26 13:08:14",,"2023-07-26 13:08:00",1600029093,"2023-08-08 15:13:27","07/27/2023 15:23:00",,"1831BLDG-SUPPLIES 7-26-23          ",3,"40-05900        ","Mop, Head 24 oz",4.13,12.39,"2023-07-31 00:00:00"
473712,1026,37,"Work Completed","Supplies","2023-07-26 14:56:29",,"2023-08-02 15:21:17",1600029093,"2023-08-08 15:13:27","07/27/2023 15:20:00",,"1026-37 kitchen sink               ",1,"35-01101        ","P TRAP KITCHEN",23.31,23.31,"2023-07-31 00:00:00"
473712,1026,37,"Work Completed","Supplies","2023-07-26 14:56:29",,"2023-08-02 15:21:17",1600029093,"2023-08-08 15:13:27","07/27/2023 15:20:00",,"1026-37 kitchen sink               ",1,"del             ","DELIVERY CHARGE",30,30,"2023-07-31 00:00:00"
473695,1831,"1833BLDG","Work Completed","Supplies","2023-07-26 13:08:14",,"2023-07-26 13:08:00",1600029093,"2023-08-08 15:13:27","07/27/2023 15:23:00",,"1831BLDG-SUPPLIES 7-26-23          ",2,"40-00450        ","Bags, Recycle Clear 55 Gallon",35.96,71.92,"2023-07-31 00:00:00"
473695,1831,"1833BLDG","Work Completed","Supplies","2023-07-26 13:08:14",,"2023-07-26 13:08:00",1600029093,"2023-08-08 15:13:27","07/27/2023 15:23:00",,"1831BLDG-SUPPLIES 7-26-23          ",3,"40-06000        ","Mop,Sticks",13.93,41.79,"2023-07-31 00:00:00"
473695,1831,"1833BLDG","Work Completed","Supplies","2023-07-26 13:08:14",,"2023-07-26 13:08:00",1600029093,"2023-08-08 15:13:27","07/27/2023 15:23:00",,"1831BLDG-SUPPLIES 7-26-23          ",1,001             ,"DELIVERY",30,30,"2023-07-31 00:00:00"
473695,1831,"1833BLDG","Work Completed","Supplies","2023-07-26 13:08:14",,"2023-07-26 13:08:00",1600029093,"2023-08-08 15:13:27","07/27/2023 15:23:00",,"1831BLDG-SUPPLIES 7-26-23          ",2,"40-04551        ","Deodorant, lavender (5 gallon containers)",43.9,87.8,"2023-07-31 00:00:00"
473712,1026,37,"Work Completed","Supplies","2023-07-26 14:56:29",,"2023-08-02 15:21:17",1600029093,"2023-08-08 15:13:27","07/27/2023 15:20:00",,"1026-37 kitchen sink               ",1,"35-01951        ","Tailpiece, 1 1/2 x 12 RB flange",9,9,"2023-07-31 00:00:00"
473712,1026,37,"Work Completed","Supplies","2023-07-26 14:56:29",,"2023-08-02 15:21:17",1600029093,"2023-08-08 15:13:27","07/27/2023 15:20:00",,"1026-37 kitchen sink               ",1,"35-00600        ","Kitchen Deck Faucet 42-406",161.33,161.33,"2023-07-31 00:00:00"
473712,1026,37,"Work Completed","Supplies","2023-07-26 14:56:29",,"2023-08-02 15:21:17",1600029093,"2023-08-08 15:13:27","07/27/2023 15:20:00",,"1026-37 kitchen sink               ",1,"35-01086        ","Pipe Elbow 90, 18",10.95,10.95,"2023-07-31 00:00:00"
473712,1026,37,"Work Completed","Supplies","2023-07-26 14:56:29",,"2023-08-02 15:21:17",1600029093,"2023-08-08 15:13:27","07/27/2023 15:20:00",,"1026-37 kitchen sink               ",1,"35-00200        ","Duo Strainers",6.5,6.5,"2023-07-31 00:00:00"
473712,1026,37,"Work Completed","Supplies","2023-07-26 14:56:29",,"2023-08-02 15:21:17",1600029093,"2023-08-08 15:13:27","07/27/2023 15:20:00",,"1026-37 kitchen sink               ",2,"35-01550        ","Speedy Conn., flex 36",6.08,12.16,"2023-07-31 00:00:00"
473695,1831,"1833BLDG","Work Completed","Supplies","2023-07-26 13:08:14",,"2023-07-26 13:08:00",1600029093,"2023-08-08 15:13:27","07/27/2023 15:23:00",,"1831BLDG-SUPPLIES 7-26-23          ",6,"40-00600        ","Bags, Garbage 23x17x46 Regular",37.5,225,"2023-07-31 00:00:00"
473695,1831,"1833BLDG","Work Completed","Supplies","2023-07-26 13:08:14",,"2023-07-26 13:08:00",1600029093,"2023-08-08 15:13:27","07/27/2023 15:23:00",,"1831BLDG-SUPPLIES 7-26-23          ",3,"40-03850        ","Bleach, 1 gallon",4.89,14.67,"2023-07-31 00:00:00"
473817,1026,9,"Work Completed","Supplies","2023-07-28 09:31:14",,"2023-08-02 15:53:08",1600029093,"2023-08-08 15:13:27","07/31/2023 15:52:00",,"1026-9 Post plumbing repairs       ",1,"10-02675        ","PRE- FINISHED FLOORING BY CASE 17 SQ.FT.2 1/4'' OAK",116.75,116.75,"2023-07-31 00:00:00"
473817,1026,9,"Work Completed","Supplies","2023-07-28 09:31:14",,"2023-08-02 15:53:08",1600029093,"2023-08-08 15:13:27","07/31/2023 15:52:00",,"1026-9 Post plumbing repairs       ",3,"50-02750        ","TILE, GLUE CERAMIC",28.7,86.1,"2023-07-31 00:00:00"
473817,1026,9,"Work Completed","Supplies","2023-07-28 09:31:14",,"2023-08-02 15:53:08",1600029093,"2023-08-08 15:13:27","07/31/2023 15:52:00",,"1026-9 Post plumbing repairs       ",1,"50-02400        ","Tile, Toothbrush Holder",10.73,10.73,"2023-07-31 00:00:00"
473745,3527,"BLDG","Work Completed","Supplies","2023-07-27 11:09:14",,"2023-07-27 11:09:00",1600029093,"2023-08-08 15:13:27","07/28/2023 15:15:00",,"3527-bldg-supplies-7/27/23         ",12,"40-00050        ","Ajax Cleanser 21oz",1.62,19.44,"2023-07-31 00:00:00"
473745,3527,"BLDG","Work Completed","Supplies","2023-07-27 11:09:14",,"2023-07-27 11:09:00",1600029093,"2023-08-08 15:13:27","07/28/2023 15:15:00",,"3527-bldg-supplies-7/27/23         ",3,"40-04250        ","Caulking, Bathroom Silicone (white)",12.95,38.85,"2023-07-31 00:00:00"
473745,3527,"BLDG","Work Completed","Supplies","2023-07-27 11:09:14",,"2023-07-27 11:09:00",1600029093,"2023-08-08 15:13:27","07/28/2023 15:15:00",,"3527-bldg-supplies-7/27/23         ",3,"40-05625        ","Mailbox Locks 5 - Cam",9.25,27.75,"2023-07-31 00:00:00"
473745,3527,"BLDG","Work Completed","Supplies","2023-07-27 11:09:14",,"2023-07-27 11:09:00",1600029093,"2023-08-08 15:13:27","07/28/2023 15:15:00",,"3527-bldg-supplies-7/27/23         ",2,"40-06900        ","Tape, Duct",5.4,10.8,"2023-07-31 00:00:00"
473745,3527,"BLDG","Work Completed","Supplies","2023-07-27 11:09:14",,"2023-07-27 11:09:00",1600029093,"2023-08-08 15:13:27","07/28/2023 15:15:00",,"3527-bldg-supplies-7/27/23         ",2,"40-04551        ","Deodorant, lavender (5 gallon containers)",43.9,87.8,"2023-07-31 00:00:00"
473745,3527,"BLDG","Work Completed","Supplies","2023-07-27 11:09:14",,"2023-07-27 11:09:00",1600029093,"2023-08-08 15:13:27","07/28/2023 15:15:00",,"3527-bldg-supplies-7/27/23         ",1,"del             ","DELIVERY CHARGE",30,30,"2023-07-31 00:00:00"
473745,3527,"BLDG","Work Completed","Supplies","2023-07-27 11:09:14",,"2023-07-27 11:09:00",1600029093,"2023-08-08 15:13:27","07/28/2023 15:15:00",,"3527-bldg-supplies-7/27/23         ",4,"35-00200        ","Duo Strainers",6.5,26,"2023-07-31 00:00:00"
473745,3527,"BLDG","Work Completed","Supplies","2023-07-27 11:09:14",,"2023-07-27 11:09:00",1600029093,"2023-08-08 15:13:27","07/28/2023 15:15:00",,"3527-bldg-supplies-7/27/23         ",2,"40-04000        ","Broom, Angle",9.13,18.26,"2023-07-31 00:00:00"
473745,3527,"BLDG","Work Completed","Supplies","2023-07-27 11:09:14",,"2023-07-27 11:09:00",1600029093,"2023-08-08 15:13:27","07/28/2023 15:15:00",,"3527-bldg-supplies-7/27/23         ",3,"10-00350        ","Cylinder, brass mortise",13.15,39.45,"2023-07-31 00:00:00"
473745,3527,"BLDG","Work Completed","Supplies","2023-07-27 11:09:14",,"2023-07-27 11:09:00",1600029093,"2023-08-08 15:13:27","07/28/2023 15:15:00",,"3527-bldg-supplies-7/27/23         ",6,"40-03800        ","Battery, 9 volt",5.27,31.62,"2023-07-31 00:00:00"
473745,3527,"BLDG","Work Completed","Supplies","2023-07-27 11:09:14",,"2023-07-27 11:09:00",1600029093,"2023-08-08 15:13:27","07/28/2023 15:15:00",,"3527-bldg-supplies-7/27/23         ",6,"40-03600        ","Battery AA Duracell  4 pack",4.91,29.46,"2023-07-31 00:00:00"
473745,3527,"BLDG","Work Completed","Supplies","2023-07-27 11:09:14",,"2023-07-27 11:09:00",1600029093,"2023-08-08 15:13:27","07/28/2023 15:15:00",,"3527-bldg-supplies-7/27/23         ",5,"40-04851        ","Gloves, Work Leather",4.7,23.5,"2023-07-31 00:00:00"
473745,3527,"BLDG","Work Completed","Supplies","2023-07-27 11:09:14",,"2023-07-27 11:09:00",1600029093,"2023-08-08 15:13:27","07/28/2023 15:15:00",,"3527-bldg-supplies-7/27/23         ",1,"40-05550        ","Lobby Corn broom",4.75,4.75,"2023-07-31 00:00:00"
473745,3527,"BLDG","Work Completed","Supplies","2023-07-27 11:09:14",,"2023-07-27 11:09:00",1600029093,"2023-08-08 15:13:27","07/28/2023 15:15:00",,"3527-bldg-supplies-7/27/23         ",12,"20-00300        ","Bulbs, 4 ft fluors. 40 watt",2.95,35.4,"2023-07-31 00:00:00"
473745,3527,"BLDG","Work Completed","Supplies","2023-07-27 11:09:14",,"2023-07-27 11:09:00",1600029093,"2023-08-08 15:13:27","07/28/2023 15:15:00",,"3527-bldg-supplies-7/27/23         ",3,"35-01951        ","Tailpiece, 1 1/2 x 12 RB flange",9,27,"2023-07-31 00:00:00"
473621,3503,16,"Work Completed","Supplies","2023-07-25 13:14:17",,"2023-07-25 13:14:00",1600029093,"2023-08-08 15:13:27","08/02/2023 15:36:00",,"3503-16-SUPPLIES(VACANT)           ",2,"30-00210        ","Paint,Brush 3",2.03,4.06,"2023-07-31 00:00:00"
473697,1831,"1834BLDG","Work Completed","Supplies","2023-07-26 13:28:05",,"2023-07-26 13:28:00",1600029093,"2023-08-08 15:13:27","07/27/2023 15:17:00",,"1831-1834BLDG-SUPPLIES             ",2,"40-00450        ","Bags, Recycle Clear 55 Gallon",35.96,71.92,"2023-07-31 00:00:00"
473697,1831,"1834BLDG","Work Completed","Supplies","2023-07-26 13:28:05",,"2023-07-26 13:28:00",1600029093,"2023-08-08 15:13:27","07/27/2023 15:17:00",,"1831-1834BLDG-SUPPLIES             ",1,001             ,"DELIVERY",30,30,"2023-07-31 00:00:00"
473697,1831,"1834BLDG","Work Completed","Supplies","2023-07-26 13:28:05",,"2023-07-26 13:28:00",1600029093,"2023-08-08 15:13:27","07/27/2023 15:17:00",,"1831-1834BLDG-SUPPLIES             ",3,"40-04551        ","Deodorant, lavender (5 gallon containers)",43.9,131.7,"2023-07-31 00:00:00"
473621,3503,16,"Work Completed","Supplies","2023-07-25 13:14:17",,"2023-07-25 13:14:00",1600029093,"2023-08-08 15:13:27","08/02/2023 15:36:00",,"3503-16-SUPPLIES(VACANT)           ",2,"30-00220        ","Paint, Navajo White 5 Gal",202,404,"2023-07-31 00:00:00"
473682,1004,"6E","Work Completed","Supplies","2023-07-26 11:40:20",,"2023-07-26 11:40:00",1600029093,"2023-08-08 15:13:27","07/28/2023 15:24:00",,"1004-6E-SUPPLY                     ",2,"35-01550        ","Speedy Conn., flex 36",6.08,12.16,"2023-07-31 00:00:00"
473682,1004,"6E","Work Completed","Supplies","2023-07-26 11:40:20",,"2023-07-26 11:40:00",1600029093,"2023-08-08 15:13:27","07/28/2023 15:24:00",,"1004-6E-SUPPLY                     ",1,"35-00600        ","Kitchen Deck Faucet 42-406",161.33,161.33,"2023-07-31 00:00:00"
473682,1004,"6E","Work Completed","Supplies","2023-07-26 11:40:20",,"2023-07-26 11:40:00",1600029093,"2023-08-08 15:13:27","07/28/2023 15:24:00",,"1004-6E-SUPPLY                     ",1,"del             ","DELIVERY CHARGE",30,30,"2023-07-31 00:00:00"
473735,3521,"BLDG","Work Completed","Supplies","2023-07-27 10:02:57",,"2023-08-02 15:55:42",1600029093,"2023-08-08 15:13:27","07/31/2023 15:55:00",,"3521-bldg-janitorial supplies-7-27 ",2,"40-07200        ","Toilet,Seat (white)",11.61,23.22,"2023-07-31 00:00:00"
473735,3521,"BLDG","Work Completed","Supplies","2023-07-27 10:02:57",,"2023-08-02 15:55:42",1600029093,"2023-08-08 15:13:27","07/31/2023 15:55:00",,"3521-bldg-janitorial supplies-7-27 ",2,"40-04225        ","Carbon Monoxide Detectors/Smoke Detector Combo 10 Year",60,120,"2023-07-31 00:00:00"
473735,3521,"BLDG","Work Completed","Supplies","2023-07-27 10:02:57",,"2023-08-02 15:55:42",1600029093,"2023-08-08 15:13:27","07/31/2023 15:55:00",,"3521-bldg-janitorial supplies-7-27 ",4,"35-00150        ","Diverter Spouts",6.5,26,"2023-07-31 00:00:00"
473712,1026,37,"Work Completed","Supplies","2023-07-26 14:56:29",,"2023-08-02 15:21:17",1600029093,"2023-08-08 15:13:27","07/27/2023 15:20:00",,"1026-37 kitchen sink               ",1,"35-01400        ","Sink, Stainless Steel 25",66,66,"2023-07-31 00:00:00"
473735,3521,"BLDG","Work Completed","Supplies","2023-07-27 10:02:57",,"2023-08-02 15:55:42",1600029093,"2023-08-08 15:13:27","07/31/2023 15:55:00",,"3521-bldg-janitorial supplies-7-27 ",6,"35-01500        ","Speedy Conn., flex 20",3.95,23.7,"2023-07-31 00:00:00"
473735,3521,"BLDG","Work Completed","Supplies","2023-07-27 10:02:57",,"2023-08-02 15:55:42",1600029093,"2023-08-08 15:13:27","07/31/2023 15:55:00",,"3521-bldg-janitorial supplies-7-27 ",4,"20-00561        ","GFI Outlets",15,60,"2023-07-31 00:00:00"
