WONumber,Category,BriefDesc,ItemCode,ItemDesc,Qty,UnitPrice,TotalAmt,CompleteDate,ExpenseType,Client,Vendor
483401,"Supplies","1039-BLDG-SUPPLIES                 ","40-00600        ","Bags, Garbage 23x17x46 Regular",5,37.5,187.5,"2023-12-20 08:43:00","Payables","ACADEMY COMMUNITY PARTNERSHIP, 578 ACADEMY ST","ALLTYPE MAINTENANCE CORP."
483401,"Supplies","1039-BLDG-SUPPLIES                 ","40-00350        ","Bags, Recycle Blue 55 gallon",5,35.53,177.65,"2023-12-20 08:43:00","Payables","ACADEMY COMMUNITY PARTNERSHIP, 578 ACADEMY ST","ALLTYPE MAINTENANCE CORP."
483401,"Supplies","1039-BLDG-SUPPLIES                 ","40-06125        ","Paper Towels 1 Roll",5,1.83,9.15,"2023-12-20 08:43:00","Payables","ACADEMY COMMUNITY PARTNERSHIP, 578 ACADEMY ST","ALLTYPE MAINTENANCE CORP."
483401,"Supplies","1039-BLDG-SUPPLIES                 ","40-00450        ","Bags, Recycle Clear 55 Gallon",3,40.58,121.74,"2023-12-20 08:43:00","Payables","ACADEMY COMMUNITY PARTNERSHIP, 578 ACADEMY ST","ALLTYPE MAINTENANCE CORP."
483401,"Supplies","1039-BLDG-SUPPLIES                 ","40-04551        ","Deodorant, lavender (5 gallon containers)",1,43.9,43.9,"2023-12-20 08:43:00","Payables","ACADEMY COMMUNITY PARTNERSHIP, 578 ACADEMY ST","ALLTYPE MAINTENANCE CORP."
483401,"Supplies","1039-BLDG-SUPPLIES                 ","40-04850        ","Gloves, nitrile (Disposable) 100pc XL",2,9.72,19.44,"2023-12-20 08:43:00","Payables","ACADEMY COMMUNITY PARTNERSHIP, 578 ACADEMY ST","ALLTYPE MAINTENANCE CORP."
483404,"Supplies","3503-16-FLOOR SUPPLIES             ","50-02600        ","Tile, VCT 1/8TARKETT #1824 'SAND CASTLE'",6,95,570,"2023-12-20 08:46:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1044 AVENUE ST. JOHN","ALLTYPE MAINTENANCE CORP."
483404,"Supplies","3503-16-FLOOR SUPPLIES             ","10-00100        ","Adhesive Glue VCT 1 gallon",3,31.64,94.92,"2023-12-20 08:46:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1044 AVENUE ST. JOHN","ALLTYPE MAINTENANCE CORP."
483404,"Supplies","3503-16-FLOOR SUPPLIES             ","40-04574        ","Escutcheon Plate  2",4,4.25,17,"2023-12-20 08:46:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1044 AVENUE ST. JOHN","ALLTYPE MAINTENANCE CORP."
483447,"Supplies","1081-BLDG-SUPPLIES                 ","35-00150        ","Diverter Spouts",3,6.5,19.5,"2023-12-22 12:12:00","Payables","FLEETWOOD ASSOCIATES LP, 1335 COLLEGE AVENUE","ALLTYPE MAINTENANCE CORP."
483447,"Supplies","1081-BLDG-SUPPLIES                 ","35-01000        ","Toilet Fill Valve- hunter - A400 Fluidmaster",3,12.72,38.16,"2023-12-22 12:12:00","Payables","FLEETWOOD ASSOCIATES LP, 1335 COLLEGE AVENUE","ALLTYPE MAINTENANCE CORP."
483447,"Supplies","1081-BLDG-SUPPLIES                 ","35-02000        ","Toilet Flapper",5,8.75,43.75,"2023-12-22 12:12:00","Payables","FLEETWOOD ASSOCIATES LP, 1335 COLLEGE AVENUE","ALLTYPE MAINTENANCE CORP."
483447,"Supplies","1081-BLDG-SUPPLIES                 ","30-00100        ","Compound, joint 5 gallon",1,29.69,29.69,"2023-12-22 12:12:00","Payables","FLEETWOOD ASSOCIATES LP, 1335 COLLEGE AVENUE","ALLTYPE MAINTENANCE CORP."
483447,"Supplies","1081-BLDG-SUPPLIES                 ","40-04850        ","Gloves, nitrile (Disposable) 100pc XL",2,9.72,19.44,"2023-12-22 12:12:00","Payables","FLEETWOOD ASSOCIATES LP, 1335 COLLEGE AVENUE","ALLTYPE MAINTENANCE CORP."
483447,"Supplies","1081-BLDG-SUPPLIES                 ","40-04851        ","Gloves, Work Leather",2,4.7,9.4,"2023-12-22 12:12:00","Payables","FLEETWOOD ASSOCIATES LP, 1335 COLLEGE AVENUE","ALLTYPE MAINTENANCE CORP."
483447,"Supplies","1081-BLDG-SUPPLIES                 ","40-04250        ","Caulking, Bathroom Silicone (white)",3,12.95,38.85,"2023-12-22 12:12:00","Payables","FLEETWOOD ASSOCIATES LP, 1335 COLLEGE AVENUE","ALLTYPE MAINTENANCE CORP."
483447,"Supplies","1081-BLDG-SUPPLIES                 ","30-00680        ","PAINT, LINEN WHITE SG-5 GALLON",1,162,162,"2023-12-22 12:12:00","Payables","FLEETWOOD ASSOCIATES LP, 1335 COLLEGE AVENUE","ALLTYPE MAINTENANCE CORP."
483447,"Supplies","1081-BLDG-SUPPLIES                 ","35-01550        ","Speedy Conn., flex 36",2,6.08,12.16,"2023-12-22 12:12:00","Payables","FLEETWOOD ASSOCIATES LP, 1335 COLLEGE AVENUE","ALLTYPE MAINTENANCE CORP."
483447,"Supplies","1081-BLDG-SUPPLIES                 ","35-01500        ","Speedy Conn., flex 20",2,3.95,7.9,"2023-12-22 12:12:00","Payables","FLEETWOOD ASSOCIATES LP, 1335 COLLEGE AVENUE","ALLTYPE MAINTENANCE CORP."
483447,"Supplies","1081-BLDG-SUPPLIES                 ","40-04275        ","Cherry Block Deodorant 20LB",1,56.25,56.25,"2023-12-22 12:12:00","Payables","FLEETWOOD ASSOCIATES LP, 1335 COLLEGE AVENUE","ALLTYPE MAINTENANCE CORP."
483462,"Supplies","1022-BLDG-Supplies                 ","40-04225        ","Carbon Monoxide Detectors/Smoke Detector Combo 10 Year",6,60,360,"2023-12-20 08:37:00","Payables","52 ARDEN ASSOCIATES LLC, 52 ARDEN ST","ALLTYPE MAINTENANCE CORP."
483469,"Supplies","3532-SUPPLIES                      ","20-00500        ","Bulbs, 75 watt frost white",20,5,100,"2023-12-20 08:47:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 922 HOE AVENUE","ALLTYPE MAINTENANCE CORP."
483481,"Supplies","3514-5A kitchen faucet and sink cli","35-00700        ","Bathroom Deck Faucet 43-431",1,58,58,"2023-12-20 08:38:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 596 COURTLANDT AVE","ALLTYPE MAINTENANCE CORP."
483483,"Supplies","1087-BLDG-SUPPLIES                 ","40-00600        ","Bags, Garbage 23x17x46 Regular",4,37.5,150,"2023-12-20 08:44:00","Payables","651 SOUTHERN ASSOCIATES, LP, 651 SOUTHERN BLVD.","ALLTYPE MAINTENANCE CORP."
483483,"Supplies","1087-BLDG-SUPPLIES                 ","40-04551        ","Deodorant, lavender (5 gallon containers)",1,43.9,43.9,"2023-12-20 08:44:00","Payables","651 SOUTHERN ASSOCIATES, LP, 651 SOUTHERN BLVD.","ALLTYPE MAINTENANCE CORP."
483483,"Supplies","1087-BLDG-SUPPLIES                 ","40-04850        ","Gloves, nitrile (Disposable) 100pc XL",3,9.72,29.16,"2023-12-20 08:44:00","Payables","651 SOUTHERN ASSOCIATES, LP, 651 SOUTHERN BLVD.","ALLTYPE MAINTENANCE CORP."
483483,"Supplies","1087-BLDG-SUPPLIES                 ","20-00710        ","Plate, Receptacle duplex (white)",12,1.08,12.96,"2023-12-20 08:44:00","Payables","651 SOUTHERN ASSOCIATES, LP, 651 SOUTHERN BLVD.","ALLTYPE MAINTENANCE CORP."
483501,"Supplies","1834-bldg-janitorial supplies-12-20","40-04850        ","Gloves, nitrile (Disposable) 100pc XL",2,9.72,19.44,"2023-12-21 12:09:00","Payables","ST. ANNS APARTMENTS LLC, 1061 INTERVALE AVENUE","ALLTYPE MAINTENANCE CORP."
483501,"Supplies","1834-bldg-janitorial supplies-12-20","40-00125        ","1-5/8""x36"" Aluminum Door Sweep",3,13.4,40.2,"2023-12-21 12:09:00","Payables","ST. ANNS APARTMENTS LLC, 1061 INTERVALE AVENUE","ALLTYPE MAINTENANCE CORP."
483501,"Supplies","1834-bldg-janitorial supplies-12-20","40-00600        ","Bags, Garbage 23x17x46 Regular",3,37.5,112.5,"2023-12-21 12:09:00","Payables","ST. ANNS APARTMENTS LLC, 1061 INTERVALE AVENUE","ALLTYPE MAINTENANCE CORP."
483514,"Supplies","3510-BLDG-COMPOUND                 ","30-00100        ","Compound, joint 5 gallon",1,29.69,29.69,"2023-12-20 08:42:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 356 E 152ND ST","ALLTYPE MAINTENANCE CORP."
483517,"Supplies","1181-BLDG-SUPPLIES                 ","30-00400        ","Paint, #160 5 gallon (white)",1,162,162,"2023-12-21 12:00:00","Payables","678 ACADEMY STREET LLC, 678 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
483517,"Supplies","1181-BLDG-SUPPLIES                 ","30-00100        ","Compound, joint 5 gallon",1,29.69,29.69,"2023-12-21 12:00:00","Payables","678 ACADEMY STREET LLC, 678 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
483517,"Supplies","1181-BLDG-SUPPLIES                 ","30-00900        ","Paint, Roller9",3,3.95,11.85,"2023-12-21 12:00:00","Payables","678 ACADEMY STREET LLC, 678 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
483517,"Supplies","1181-BLDG-SUPPLIES                 ","30-00205        ","PAINT BRUSH 2''",3,2,6,"2023-12-21 12:00:00","Payables","678 ACADEMY STREET LLC, 678 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
483517,"Supplies","1181-BLDG-SUPPLIES                 ","30-01330        ","BLUE PAINTERS TAPE",1,10.92,10.92,"2023-12-21 12:00:00","Payables","678 ACADEMY STREET LLC, 678 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
483517,"Supplies","1181-BLDG-SUPPLIES                 ","30-01350        ","TAPE- DUCT",2,5.74,11.48,"2023-12-21 12:00:00","Payables","678 ACADEMY STREET LLC, 678 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
483517,"Supplies","1181-BLDG-SUPPLIES                 ","40-04850        ","Gloves, nitrile (Disposable) 100pc XL",2,9.72,19.44,"2023-12-21 12:00:00","Payables","678 ACADEMY STREET LLC, 678 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
483517,"Supplies","1181-BLDG-SUPPLIES                 ","30-01200        ","Plastic Covers 12' * per sheet(35 per case)",3,2.46,7.38,"2023-12-21 12:00:00","Payables","678 ACADEMY STREET LLC, 678 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
483517,"Supplies","1181-BLDG-SUPPLIES                 ","40-03850        ","Bleach, 1 gallon",6,5.94,35.64,"2023-12-21 12:00:00","Payables","678 ACADEMY STREET LLC, 678 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
483534,"Supplies","3540-BLDG-SUPPLIES                 ","30-00450        ","Paint, Battleship Grey 5 Gal.",2,260,520,"2023-12-22 12:23:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1033-1037 AVENUE SAINT JOHN","ALLTYPE MAINTENANCE CORP."
483534,"Supplies","3540-BLDG-SUPPLIES                 ","30-00900        ","Paint, Roller9",2,3.95,7.9,"2023-12-22 12:23:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1033-1037 AVENUE SAINT JOHN","ALLTYPE MAINTENANCE CORP."
483534,"Supplies","3540-BLDG-SUPPLIES                 ","30-00210        ","Paint,Brush 3",2,2.03,4.06,"2023-12-22 12:23:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1033-1037 AVENUE SAINT JOHN","ALLTYPE MAINTENANCE CORP."
483534,"Supplies","3540-BLDG-SUPPLIES                 ","30-01000        ","Paint, Handle 9",1,8.1,8.1,"2023-12-22 12:23:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1033-1037 AVENUE SAINT JOHN","ALLTYPE MAINTENANCE CORP."
483534,"Supplies","3540-BLDG-SUPPLIES                 ","35-02050        ","Toilet Tank Handles",3,3.25,9.75,"2023-12-22 12:23:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1033-1037 AVENUE SAINT JOHN","ALLTYPE MAINTENANCE CORP."
483534,"Supplies","3540-BLDG-SUPPLIES                 ","40-06135        ","Peep Hole and Chime",1,44.99,44.99,"2023-12-22 12:23:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1033-1037 AVENUE SAINT JOHN","ALLTYPE MAINTENANCE CORP."
483535,"Supplies","3005-7b-supply                     ","40-04240        ","Alarm, carbon monoxide/smoke electric",2,65,130,"2023-12-21 12:01:00","Payables","2017 MORRIS AVENUE OWNER LLC, 2017 MORRIS AVENUE","ALLTYPE MAINTENANCE CORP."
483555,"Supplies","3540-5B-PAINT SUPPLIES             ","30-00900        ","Paint, Roller9",3,3.95,11.85,"2023-12-22 12:17:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1033-1037 AVENUE SAINT JOHN","ALLTYPE MAINTENANCE CORP."
483555,"Supplies","3540-5B-PAINT SUPPLIES             ","30-00210        ","Paint,Brush 3",3,2.03,6.09,"2023-12-22 12:17:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1033-1037 AVENUE SAINT JOHN","ALLTYPE MAINTENANCE CORP."
483555,"Supplies","3540-5B-PAINT SUPPLIES             ","30-00820        ","Paint, Super Hide Zero (5 gal) , Ben.Moore",1,135,135,"2023-12-22 12:17:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1033-1037 AVENUE SAINT JOHN","ALLTYPE MAINTENANCE CORP."
483559,"Supplies","1107-BLDG-SUPPLIES                 ","40-03850        ","Bleach, 1 gallon",6,5.94,35.64,"2023-12-22 12:15:00","Payables","BR AFFORDABLE JV LLC, 1038 BOSTON ROAD","ALLTYPE MAINTENANCE CORP."
483559,"Supplies","1107-BLDG-SUPPLIES                 ","40-00450        ","Bags, Recycle Clear 55 Gallon",3,40.58,121.74,"2023-12-22 12:15:00","Payables","BR AFFORDABLE JV LLC, 1038 BOSTON ROAD","ALLTYPE MAINTENANCE CORP."
483559,"Supplies","1107-BLDG-SUPPLIES                 ","40-00350        ","Bags, Recycle Blue 55 gallon",3,35.53,106.59,"2023-12-22 12:15:00","Payables","BR AFFORDABLE JV LLC, 1038 BOSTON ROAD","ALLTYPE MAINTENANCE CORP."
483559,"Supplies","1107-BLDG-SUPPLIES                 ","40-05900        ","Mop, Head 24 oz",4,4.6,18.4,"2023-12-22 12:15:00","Payables","BR AFFORDABLE JV LLC, 1038 BOSTON ROAD","ALLTYPE MAINTENANCE CORP."
483559,"Supplies","1107-BLDG-SUPPLIES                 ","40-04000        ","Broom, Angle",3,11,33,"2023-12-22 12:15:00","Payables","BR AFFORDABLE JV LLC, 1038 BOSTON ROAD","ALLTYPE MAINTENANCE CORP."
483559,"Supplies","1107-BLDG-SUPPLIES                 ","35-01000        ","Toilet Fill Valve- hunter - A400 Fluidmaster",4,12.72,50.88,"2023-12-22 12:15:00","Payables","BR AFFORDABLE JV LLC, 1038 BOSTON ROAD","ALLTYPE MAINTENANCE CORP."
483561,"Supplies","1085-BLDG-SUPPLIES                 ","40-00600        ","Bags, Garbage 23x17x46 Regular",6,37.5,225,"2023-12-22 12:23:00","Payables","WILLIS AVENUE HOUSING  LP, 302 WILLIS AVENUE","ALLTYPE MAINTENANCE CORP."
483561,"Supplies","1085-BLDG-SUPPLIES                 ","40-06125        ","Paper Towels 1 Roll",9,1.83,16.47,"2023-12-22 12:23:00","Payables","WILLIS AVENUE HOUSING  LP, 302 WILLIS AVENUE","ALLTYPE MAINTENANCE CORP."
483561,"Supplies","1085-BLDG-SUPPLIES                 ","40-03850        ","Bleach, 1 gallon",8,5.94,47.52,"2023-12-22 12:23:00","Payables","WILLIS AVENUE HOUSING  LP, 302 WILLIS AVENUE","ALLTYPE MAINTENANCE CORP."
483561,"Supplies","1085-BLDG-SUPPLIES                 ","40-04850        ","Gloves, nitrile (Disposable) 100pc XL",8,9.72,77.76,"2023-12-22 12:23:00","Payables","WILLIS AVENUE HOUSING  LP, 302 WILLIS AVENUE","ALLTYPE MAINTENANCE CORP."
483561,"Supplies","1085-BLDG-SUPPLIES                 ","40-00450        ","Bags, Recycle Clear 55 Gallon",6,40.58,243.48,"2023-12-22 12:23:00","Payables","WILLIS AVENUE HOUSING  LP, 302 WILLIS AVENUE","ALLTYPE MAINTENANCE CORP."
483561,"Supplies","1085-BLDG-SUPPLIES                 ","40-04551        ","Deodorant, lavender (5 gallon containers)",2,43.9,87.8,"2023-12-22 12:23:00","Payables","WILLIS AVENUE HOUSING  LP, 302 WILLIS AVENUE","ALLTYPE MAINTENANCE CORP."
483561,"Supplies","1085-BLDG-SUPPLIES                 ","40-03800        ","Battery, 9 volt",12,5.27,63.24,"2023-12-22 12:23:00","Payables","WILLIS AVENUE HOUSING  LP, 302 WILLIS AVENUE","ALLTYPE MAINTENANCE CORP."
483561,"Supplies","1085-BLDG-SUPPLIES                 ","40-07100        ","Tape, Teflon",4,1.25,5,"2023-12-22 12:23:00","Payables","WILLIS AVENUE HOUSING  LP, 302 WILLIS AVENUE","ALLTYPE MAINTENANCE CORP."
483577,"Supplies","3502-33-SUPPLIES                   ","30-00400        ","Paint, #160 5 gallon (white)",1,162,162,"2023-12-22 12:17:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1034 AVENUE ST.JOHN","ALLTYPE MAINTENANCE CORP."
483577,"Supplies","3502-33-SUPPLIES                   ","10-00500        ","Pre hung door, 28x80",1,174.5,174.5,"2023-12-22 12:17:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1034 AVENUE ST.JOHN","ALLTYPE MAINTENANCE CORP."
483577,"Supplies","3502-33-SUPPLIES                   ","10-03850        ","SHEETROCK SCREWS 1 5/8'' FINE/ LB",1,7.28,7.28,"2023-12-22 12:17:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1034 AVENUE ST.JOHN","ALLTYPE MAINTENANCE CORP."
483577,"Supplies","3502-33-SUPPLIES                   ","10-03950        ","SHEETROCK SCREWS 2 1/2'' FINE/LB",1,5.39,5.39,"2023-12-22 12:17:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1034 AVENUE ST.JOHN","ALLTYPE MAINTENANCE CORP."
483577,"Supplies","3502-33-SUPPLIES                   ","10-01300        ","Lock, Privacy",1,8.5,8.5,"2023-12-22 12:17:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1034 AVENUE ST.JOHN","ALLTYPE MAINTENANCE CORP."
483577,"Supplies","3502-33-SUPPLIES                   ","30-01900        ","Primer, KILZ Mold & Mildew",2,41,82,"2023-12-22 12:17:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1034 AVENUE ST.JOHN","ALLTYPE MAINTENANCE CORP."
483577,"Supplies","3502-33-SUPPLIES                   ","30-00900        ","Paint, Roller9",3,3.95,11.85,"2023-12-22 12:17:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1034 AVENUE ST.JOHN","ALLTYPE MAINTENANCE CORP."
483577,"Supplies","3502-33-SUPPLIES                   ","30-01330        ","BLUE PAINTERS TAPE",1,10.92,10.92,"2023-12-22 12:17:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1034 AVENUE ST.JOHN","ALLTYPE MAINTENANCE CORP."
483587,"Supplies","3552-3A KITCHEN BASE CABINETS      ","05-00750        ","Base Cabinet 39",2,451.95,903.9,"2024-01-19 12:04:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1043-1047 ST JOHN AVE","ALLTYPE MAINTENANCE CORP."
483587,"Supplies","3552-3A KITCHEN BASE CABINETS      ","05-00500        ","Base Cabinet 30",1,389.85,389.85,"2024-01-19 12:04:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1043-1047 ST JOHN AVE","ALLTYPE MAINTENANCE CORP."
483587,"Supplies","3552-3A KITCHEN BASE CABINETS      ","05-02530        ","Toe Kick",2,59.4,118.8,"2024-01-19 12:04:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1043-1047 ST JOHN AVE","ALLTYPE MAINTENANCE CORP."
483605,"Supplies","3532-PLUMBING SUPPLIES             ","35-01000        ","Toilet Fill Valve- hunter - A400 Fluidmaster",2,12.72,25.44,"2023-12-21 12:11:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 922 HOE AVENUE","ALLTYPE MAINTENANCE CORP."
483605,"Supplies","3532-PLUMBING SUPPLIES             ","35-02025        ","Toilet Supply (speedies)",5,3.1,15.5,"2023-12-21 12:11:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 922 HOE AVENUE","ALLTYPE MAINTENANCE CORP."
483629,"Supplies","3014-BLDG-SUPPLIES                 ","20-00560        ","Duplex Outlets",10,1.5,15,"2023-12-26 12:51:00","Payables","902 JENNINGS STREET OWNER LLC, 902 JENNINGS STREET","ALLTYPE MAINTENANCE CORP."
483629,"Supplies","3014-BLDG-SUPPLIES                 ","20-00561        ","GFI Outlets",3,15,45,"2023-12-26 12:51:00","Payables","902 JENNINGS STREET OWNER LLC, 902 JENNINGS STREET","ALLTYPE MAINTENANCE CORP."
483629,"Supplies","3014-BLDG-SUPPLIES                 ","40-04225        ","Carbon Monoxide Detectors/Smoke Detector Combo 10 Year",3,60,180,"2023-12-26 12:51:00","Payables","902 JENNINGS STREET OWNER LLC, 902 JENNINGS STREET","ALLTYPE MAINTENANCE CORP."
483634,"Supplies","3018-BLDG-SUPPLIES                 ","40-00600        ","Bags, Garbage 23x17x46 Regular",3,37.5,112.5,"2023-12-26 12:52:00","Payables","BRYANT AVE OWNER LLC, 1115 EAST 165TH STREET","ALLTYPE MAINTENANCE CORP."
483634,"Supplies","3018-BLDG-SUPPLIES                 ","40-04250        ","Caulking, Bathroom Silicone (white)",2,12.95,25.9,"2023-12-26 12:52:00","Payables","BRYANT AVE OWNER LLC, 1115 EAST 165TH STREET","ALLTYPE MAINTENANCE CORP."
483634,"Supplies","3018-BLDG-SUPPLIES                 ","10-00200        ","LATEX CAULKING 1 TUBE",2,6.06,12.12,"2023-12-26 12:52:00","Payables","BRYANT AVE OWNER LLC, 1115 EAST 165TH STREET","ALLTYPE MAINTENANCE CORP."
483634,"Supplies","3018-BLDG-SUPPLIES                 ","50-02750        ","TILE, GLUE CERAMIC",1,28.7,28.7,"2023-12-26 12:52:00","Payables","BRYANT AVE OWNER LLC, 1115 EAST 165TH STREET","ALLTYPE MAINTENANCE CORP."
483685,"APH-Plumbing","2060-2062-1S-PLUMBING              ","35-00013        ","Hardwater Pressure Balance Gerber Cartridge Assembly (97-013)",1,212,212,"2024-01-10 19:00:00","Payables","PLOVER APARTMENTS LLC, 1175 GERARD AVENUE","ALLTYPE MAINTENANCE CORP."
483685,"APH-Plumbing","2060-2062-1S-PLUMBING              ","75-00106        ","Degreaser",1,25,25,"2024-01-10 19:00:00","Payables","PLOVER APARTMENTS LLC, 1175 GERARD AVENUE","ALLTYPE MAINTENANCE CORP."
483685,"APH-Plumbing","2060-2062-1S-PLUMBING              ","35-00251        ","Terry Wipes (Rags)",1,13.5,13.5,"2024-01-10 19:00:00","Payables","PLOVER APARTMENTS LLC, 1175 GERARD AVENUE","ALLTYPE MAINTENANCE CORP."
483690,"Supplies","1367-1D-PAINT SUPPLIES             ","30-00500        ","Paint, BEIGE 2 gallon",1,64,64,"2023-12-26 12:50:00","Payables","LEMLE REALTY CORP., 2078-84-90 MORRIS AVE","ALLTYPE MAINTENANCE CORP."
483690,"Supplies","1367-1D-PAINT SUPPLIES             ","30-00210        ","Paint,Brush 3",2,2.03,4.06,"2023-12-26 12:50:00","Payables","LEMLE REALTY CORP., 2078-84-90 MORRIS AVE","ALLTYPE MAINTENANCE CORP."
483690,"Supplies","1367-1D-PAINT SUPPLIES             ","30-00900        ","Paint, Roller9",2,3.95,7.9,"2023-12-26 12:50:00","Payables","LEMLE REALTY CORP., 2078-84-90 MORRIS AVE","ALLTYPE MAINTENANCE CORP."
483718,"APH-Plumbing","3552-4E SHOWER BODY CARTRIDGE      ","75-00106        ","Degreaser",1,25,25,"2023-12-27 18:45:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1043-1047 ST JOHN AVE","ALLTYPE MAINTENANCE CORP."
483718,"APH-Plumbing","3552-4E SHOWER BODY CARTRIDGE      ","35-00251        ","Terry Wipes (Rags)",1,13.5,13.5,"2023-12-27 18:45:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1043-1047 ST JOHN AVE","ALLTYPE MAINTENANCE CORP."
483735,"Supplies","3651-1-3C-MORTISE LOCK             ","10-01500        ","Lock, Entry set mortise L.H.( 91A-3LH)",1,102.6,102.6,"2023-12-27 13:04:00","Payables","AUREA DEVELOPMENT LLC, 582-584 UNION AVENUE","ALLTYPE MAINTENANCE CORP."
483736,"Supplies","3651-1-2A-SUPPLY                   ","35-01086        ","Pipe Elbow 90, 18",2,10.95,21.9,"2023-12-27 13:02:00","Payables","AUREA DEVELOPMENT LLC, 582-584 UNION AVENUE","ALLTYPE MAINTENANCE CORP."
483736,"Supplies","3651-1-2A-SUPPLY                   ","40-00776        ","BAGS, MATTRESS (KING/QUEEN)",5,6.2,31,"2023-12-27 13:02:00","Payables","AUREA DEVELOPMENT LLC, 582-584 UNION AVENUE","ALLTYPE MAINTENANCE CORP."
483738,"Supplies","1055-5-BLDG-MONTHLY SUPPLY         ","35-01086        ","Pipe Elbow 90, 18",4,10.95,43.8,"2023-12-27 12:57:00","Payables","HAF EDGECOMBE ASSOCIATES LP, 128-136 EDGECOMBE AVENUE","ALLTYPE MAINTENANCE CORP."
483738,"Supplies","1055-5-BLDG-MONTHLY SUPPLY         ","40-00600        ","Bags, Garbage 23x17x46 Regular",9,37.5,337.5,"2023-12-27 12:57:00","Payables","HAF EDGECOMBE ASSOCIATES LP, 128-136 EDGECOMBE AVENUE","ALLTYPE MAINTENANCE CORP."
483738,"Supplies","1055-5-BLDG-MONTHLY SUPPLY         ","40-03850        ","Bleach, 1 gallon",6,5.94,35.64,"2023-12-27 12:57:00","Payables","HAF EDGECOMBE ASSOCIATES LP, 128-136 EDGECOMBE AVENUE","ALLTYPE MAINTENANCE CORP."
483738,"Supplies","1055-5-BLDG-MONTHLY SUPPLY         ","40-04850        ","Gloves, nitrile (Disposable) 100pc XL",5,9.72,48.6,"2023-12-27 12:57:00","Payables","HAF EDGECOMBE ASSOCIATES LP, 128-136 EDGECOMBE AVENUE","ALLTYPE MAINTENANCE CORP."
483738,"Supplies","1055-5-BLDG-MONTHLY SUPPLY         ","40-06125        ","Paper Towels 1 Roll",24,1.83,43.92,"2023-12-27 12:57:00","Payables","HAF EDGECOMBE ASSOCIATES LP, 128-136 EDGECOMBE AVENUE","ALLTYPE MAINTENANCE CORP."
483738,"Supplies","1055-5-BLDG-MONTHLY SUPPLY         ","40-04551        ","Deodorant, lavender (5 gallon containers)",2,43.9,87.8,"2023-12-27 12:57:00","Payables","HAF EDGECOMBE ASSOCIATES LP, 128-136 EDGECOMBE AVENUE","ALLTYPE MAINTENANCE CORP."
483738,"Supplies","1055-5-BLDG-MONTHLY SUPPLY         ","20-01300        ","FIXTURE, KITCHEN WITH COVER",1,37.8,37.8,"2023-12-27 12:57:00","Payables","HAF EDGECOMBE ASSOCIATES LP, 128-136 EDGECOMBE AVENUE","ALLTYPE MAINTENANCE CORP."
